@T,D2,,,,
,13.10.2006,0.240519607,0.243446977,0.220693557,0.273872353
,14.10.2006,0.240213908,0.242652635,0.219681514,0.273267415
,15.10.2006,0.2402147,0.241949331,0.218878697,0.272639249
,16.10.2006,0.241151812,0.241994012,0.218298618,0.271981116
,17.10.2006,0.238717187,0.241760963,0.218017881,0.271395751
,18.10.2006,0.232998723,0.23970793,0.21738271,0.270855565
,19.10.2006,0.228837329,0.236497043,0.215940473,0.270336506
,20.10.2006,0.227435492,0.23365514,0.214063538,0.269695353
,21.10.2006,0.22723868,0.232081226,0.21235772,0.268908765
,22.10.2006,0.225155693,0.230685019,0.21103183,0.268069232
,23.10.2006,0.224460096,0.229061538,0.209687596,0.267210916
,24.10.2006,0.226196208,0.228391021,0.208502383,0.266262875
,25.10.2006,0.227433116,0.228570058,0.207785041,0.265347244
,26.10.2006,0.227511092,0.229024207,0.207489243,0.264473893
,27.10.2006,0.223496921,0.228033609,0.207182181,0.263723318
,28.10.2006,0.223469935,0.226626875,0.206363668,0.26304452
,29.10.2006,0.224502081,0.226276743,0.205572903,0.262313131
,30.10.2006,0.22527116,0.226365757,0.205155182,0.261649885
,31.10.2006,0.22125338,0.22617259,0.204870289,0.260974292
,01.11.2006,0.216630273,0.224779138,0.20425529,0.260316403
,02.11.2006,0.214314364,0.223199136,0.203369237,0.25971283
,03.11.2006,0.213655425,0.221631497,0.202242703,0.259080151
,04.11.2006,0.215294349,0.221113348,0.201296208,0.258381938
,05.11.2006,0.216608656,0.221504073,0.20082111,0.257664953
,06.11.2006,0.218530856,0.222168383,0.20071879,0.256955752
,07.11.2006,0.219817895,0.223177575,0.200914935,0.256320454
,08.11.2006,0.221557226,0.224201791,0.201304718,0.255814864
,09.11.2006,0.222339191,0.225485883,0.201894503,0.25536926
,10.11.2006,0.219963464,0.2256267,0.202405299,0.255088918
,11.11.2006,0.216303415,0.224424938,0.202356755,0.254864798
,12.11.2006,0.214524267,0.222542103,0.201660805,0.254663835
,13.11.2006,0.212173605,0.221110736,0.200761528,0.254374116
,14.11.2006,0.210544349,0.219193393,0.199663507,0.253946447
,15.11.2006,0.209884562,0.217927653,0.198520971,0.253440404
,16.11.2006,0.209073785,0.216869801,0.19754559,0.252849682
,17.11.2006,0.210171869,0.216194033,0.196662845,0.252184438
,18.11.2006,0.211111466,0.216415132,0.196157853,0.251556214
,19.11.2006,0.211061693,0.216579539,0.195933683,0.250919124
,20.11.2006,0.210095888,0.216340448,0.195760058,0.25035145
,21.11.2006,0.209515311,0.215677743,0.195390728,0.24982688
,22.11.2006,0.210435733,0.215537549,0.194991058,0.249351749
,23.11.2006,0.210940927,0.215764202,0.1948235,0.248864157
,24.11.2006,0.210914625,0.215934285,0.194801171,0.248429049
,25.11.2006,0.209579938,0.21561811,0.194706277,0.247991172
,26.11.2006,0.209351532,0.215105514,0.194427343,0.247650908
,27.11.2006,0.20744741,0.214555165,0.19410964,0.247301217
,28.11.2006,0.204733284,0.213054057,0.193486329,0.246896853
,29.11.2006,0.203513371,0.211458636,0.192534165,0.246492882
,30.11.2006,0.202098495,0.210225736,0.191532223,0.245998967
,01.12.2006,0.20039739,0.208763108,0.19052516,0.245415414
,02.12.2006,0.199284734,0.207431694,0.189471809,0.244826257
,03.12.2006,0.197604297,0.206085188,0.188438379,0.244167279
,04.12.2006,0.195850213,0.204483786,0.187293791,0.243438814
,05.12.2006,0.195321708,0.203085167,0.186096229,0.242711635
,06.12.2006,0.195529542,0.202331981,0.185095422,0.241947435
,07.12.2006,0.195723425,0.201901564,0.18434353,0.241140005
,08.12.2006,0.196044059,0.201689426,0.183765996,0.240366018
,09.12.2006,0.196894983,0.201640719,0.183345675,0.239609368
,10.12.2006,0.197569831,0.201878619,0.183092675,0.238933411
,11.12.2006,0.198064931,0.202053569,0.18299046,0.238306078
,12.12.2006,0.198308611,0.202346313,0.182936675,0.23776192
,13.12.2006,0.197499201,0.202199922,0.182869465,0.237272188
,14.12.2006,0.198569658,0.202062181,0.182678662,0.236833513
,15.12.2006,0.199967081,0.202705462,0.182659854,0.236385883
,16.12.2006,0.200611151,0.203321093,0.182901729,0.23602371
,17.12.2006,0.200155396,0.20372441,0.183181472,0.235718503
,18.12.2006,0.198226808,0.203321135,0.183248747,0.23545124
,19.12.2006,0.196278523,0.202306303,0.182947468,0.235190447
,20.12.2006,0.19508598,0.20107685,0.182335029,0.234904706
,21.12.2006,0.194430128,0.20020264,0.1816247,0.23457214
,22.12.2006,0.193747945,0.199527122,0.180990817,0.234167798
,23.12.2006,0.192551295,0.198645678,0.180371608,0.233732558
,24.12.2006,0.19183107,0.197791952,0.179692458,0.233272797
,25.12.2006,0.19099645,0.197042189,0.179046683,0.232788609
,26.12.2006,0.190127321,0.196113706,0.178362575,0.232264473
,27.12.2006,0.19062505,0.195564533,0.177711711,0.231741045
,28.12.2006,0.191425805,0.195553273,0.177297044,0.231224547
,29.12.2006,0.192103356,0.195767164,0.177091248,0.230702504
,30.12.2006,0.192375863,0.19598119,0.177004226,0.230243201
,31.12.2006,0.191872725,0.195924857,0.176938327,0.229803023
,01.01.2007,0.190796999,0.195539247,0.176748604,0.22940978
,02.01.2007,0.18936888,0.194774989,0.176385314,0.229038577
,03.01.2007,0.188644379,0.193878042,0.175851717,0.22865229
,04.01.2007,0.189467841,0.19353109,0.175355734,0.228266407
,05.01.2007,0.190699946,0.193819235,0.175138176,0.227843899
,06.01.2007,0.191456244,0.19432614,0.175153895,0.227452664
,07.01.2007,0.190559046,0.194449473,0.17523513,0.227089492
,08.01.2007,0.188776834,0.193766182,0.175077937,0.226760483
,09.01.2007,0.188790174,0.192991916,0.174638221,0.226471682
,10.01.2007,0.189148062,0.192841207,0.174259206,0.226112528
,11.01.2007,0.189531156,0.192799362,0.174065957,0.2257905
,12.01.2007,0.188447693,0.192777071,0.173956341,0.225505507
,13.01.2007,0.183203335,0.191813474,0.17361736,0.225174808
,14.01.2007,0.169202179,0.190871974,0.173036732,0.224868863
,15.01.2007,0.159590665,0.189831052,0.172317125,0.224486788
,16.01.2007,0.150180158,0.188633757,0.171513885,0.224065434
,17.01.2007,0.144053091,0.187333938,0.170656132,0.223617108
,18.01.2007,0.141590277,0.186042336,0.169803522,0.223129735
,19.01.2007,0.139188513,0.184090822,0.168832865,0.222627803
,20.01.2007,0.137859191,0.18086819,0.168064912,0.222056725
,21.01.2007,0.13946637,0.177654314,0.167617904,0.221522903
,22.01.2007,0.140270989,0.175957725,0.166850698,0.220917187
,23.01.2007,0.140155115,0.174797715,0.166453877,0.220381966
,24.01.2007,0.142992813,0.17410633,0.166230304,0.219874673
,25.01.2007,0.147140473,0.17485041,0.166174428,0.21940123
,26.01.2007,0.151897894,0.176457876,0.166293797,0.218964509
,27.01.2007,0.156372226,0.17846798,0.166514885,0.218591436
,28.01.2007,0.156126798,0.180346596,0.166601353,0.218221754
,29.01.2007,0.15386205,0.18104935,0.166769232,0.217954498
,30.01.2007,0.15357212,0.180869375,0.166779411,0.217759438
,31.01.2007,0.152003851,0.18047219,0.166624223,0.217516497
,01.02.2007,0.149118138,0.179655435,0.166270977,0.217288707
,02.02.2007,0.139999137,0.177611799,0.165466913,0.216998173
,03.02.2007,0.134987098,0.172822406,0.164975996,0.216776702
,04.02.2007,0.136289815,0.168155291,0.164536436,0.216471629
,05.02.2007,-9999,0.166374945,0.164168132,0.21616682
,06.02.2007,0.14391791,0.166802138,0.16411518,0.215841382
,07.02.2007,0.150117444,0.168543028,0.164241245,0.215501319
,08.02.2007,0.155551265,0.171187382,0.164551576,0.215194335
,09.02.2007,0.160039737,0.17437562,0.164958305,0.214956083
,10.02.2007,0.16407099,0.17733299,0.16534031,0.214792374
,11.02.2007,0.169059442,0.179797726,0.165753259,0.214700142
,12.02.2007,0.177645016,0.181886762,0.166095733,0.214599004
,13.02.2007,0.185084805,0.183944121,0.166410686,0.214569265
,14.02.2007,0.184098336,0.185542884,0.166743796,0.214539528
,15.02.2007,0.1795814,0.186192349,0.167056918,0.21451574
,16.02.2007,0.174631171,0.186389123,0.167299012,0.214500876
,17.02.2007,0.174600452,0.186419198,0.167459659,0.214521687
,18.02.2007,0.176630187,0.186534056,0.167577022,0.214518714
,19.02.2007,0.18032951,0.186722856,0.167674014,0.214509793
,20.02.2007,0.187392432,0.187024086,0.167776143,0.214491954
,21.02.2007,0.19433829,0.18756154,0.167947308,0.214500876
,22.02.2007,0.198464692,0.188614544,0.168305298,0.214491957
,23.02.2007,0.200534316,0.190132633,0.168948283,0.21453061
,24.02.2007,0.202275518,0.191660698,0.169898737,0.214604956
,25.02.2007,0.20167171,0.192751968,0.170870336,0.214765593
,26.02.2007,0.200576985,0.192810518,0.171451735,0.214935245
,27.02.2007,0.201082415,0.192869116,0.171759727,0.21511986
,28.02.2007,0.202396073,0.193536793,0.17210699,0.215316494
,01.03.2007,0.201011135,0.193852794,0.172553285,0.215474467
,02.03.2007,0.199742363,0.193483582,0.172724714,0.215647438
,03.03.2007,0.198767855,0.19298356,0.17264677,0.215766763
,04.03.2007,0.198231976,0.192526097,0.172452015,0.21586823
,05.03.2007,0.199106217,0.192367249,0.172275539,0.215901065
,06.03.2007,0.20213895,0.193190354,0.172345611,0.215930915
,07.03.2007,0.205928435,0.194890541,0.172885936,0.215951812
,08.03.2007,0.20891574,0.197201059,0.173953958,0.216008533
,09.03.2007,0.209764383,0.198935588,0.175245825,0.216172789
,10.03.2007,0.21154123,0.200328401,0.176395984,0.216489575
,11.03.2007,0.212632428,0.201787057,0.177521612,0.216944308
,12.03.2007,0.2144597,0.203082386,0.178582588,0.217408608
,13.03.2007,0.217479193,0.204842403,0.17971123,0.217924504
,14.03.2007,0.220381678,0.207056475,0.181089953,0.218447149
,15.03.2007,0.220828816,0.209061601,0.182638669,0.219097005
,16.03.2007,0.218688215,0.209659095,0.183890127,0.219811338
,17.03.2007,0.219954511,0.209697261,0.184565093,0.220584514
,18.03.2007,0.223243917,0.211167149,0.185298592,0.221262345
,19.03.2007,0.225417704,0.213042262,0.18644689,0.221923211
,20.03.2007,0.226357905,0.214665255,0.18772765,0.222655194
,21.03.2007,0.227736477,0.216000198,0.188925927,0.223370334
,22.03.2007,0.227623051,0.21713315,0.190054431,0.224150946
,23.03.2007,0.228602051,0.217915608,0.19099378,0.224957611
,24.03.2007,0.227962689,0.218780834,0.191875048,0.225704725
,25.03.2007,0.225226174,0.218299965,0.192467515,0.226533164
,26.03.2007,0.227678469,0.218353982,0.192619992,0.227227993
,27.03.2007,0.228885978,0.219373987,0.193102853,0.22785317
,28.03.2007,0.228617937,0.219889411,0.193714352,0.228457783
,29.03.2007,0.22745918,0.220435939,0.19429634,0.229035509
,30.03.2007,0.220719449,0.218772755,0.194469179,0.229583149
,31.03.2007,0.218252301,0.216203532,0.193672723,0.230088152
,01.04.2007,0.219160038,0.214816821,0.19266999,0.230454148
,02.04.2007,0.223656022,0.215382819,0.19213233,0.230609342
,03.04.2007,0.227078935,0.217415203,0.192495303,0.230643478
,04.04.2007,0.226545926,0.218789861,0.193361245,0.230755283
,05.04.2007,0.226416037,0.219075709,0.193978757,0.230966528
,06.04.2007,0.225108538,0.219328666,0.194418985,0.231333371
,07.04.2007,0.219478329,0.218024178,0.194524944,0.231666309
,08.04.2007,-9999,-9999,-9999,-9999
,09.04.2007,-9999,-9999,-9999,-9999
,10.04.2007,0.219288063,0.213027352,0.19142161,0.232036911
,11.04.2007,0.218678478,0.213937127,0.191424351,0.231881152
,12.04.2007,0.218219425,0.213969778,0.191512763,0.231744136
,13.04.2007,0.217302096,0.21357226,0.191440926,0.231684978
,14.04.2007,0.217632958,0.213269925,0.191247595,0.2316663
,15.04.2007,0.221595588,0.213943309,0.191175821,0.231632062
,16.04.2007,0.225791016,0.216003593,0.191720186,0.231523132
,17.04.2007,0.227398919,0.217951781,0.19276435,0.231604045
,18.04.2007,0.229572125,0.219642368,0.193848047,0.231800187
,19.04.2007,0.23172317,0.221328652,0.194985638,0.232068092
,20.04.2007,0.232405365,0.222824659,0.19614678,0.232517083
,21.04.2007,0.234552717,0.224113417,0.197177064,0.232969716
,22.04.2007,0.235452684,0.225470558,0.198269806,0.233538595
,23.04.2007,0.236961428,0.226756025,0.199298239,0.234105163
,24.04.2007,-9999,-9999,-9999,-9999
,25.04.2007,-9999,-9999,-9999,-9999
,26.04.2007,0.229643751,0.224400164,0.200162302,0.23601429
,27.04.2007,0.232382446,0.224415394,0.199844679,0.23645205
,28.04.2007,0.23715075,0.226071683,0.200105592,0.23675466
,29.04.2007,0.242180304,0.228824276,0.201111396,0.237032273
,30.04.2007,0.246125948,0.232066555,0.202754328,0.237401666
,01.05.2007,0.247393972,0.234707465,0.204640616,0.237954846
,02.05.2007,0.247617071,0.236266039,0.206308949,0.238683028
,03.05.2007,0.247937475,0.237214988,0.207579261,0.239510948
,04.05.2007,0.246810949,0.237906849,0.20861868,0.2403533
,05.05.2007,0.243528197,0.237252948,0.20921811,0.241226106
,06.05.2007,-9999,-9999,-9999,-9999
,07.05.2007,0.239049821,0.233967641,0.208615706,0.242737223
,08.05.2007,0.239175348,0.233079432,0.208066546,0.243227217
,09.05.2007,0.243198915,0.23365161,0.207802431,0.243534968
,10.05.2007,0.247137673,0.235514473,0.208258261,0.24380444
,11.05.2007,0.251253088,0.238116285,0.209326121,0.244054838
,12.05.2007,0.254214387,0.240855873,0.210862173,0.244430725
,13.05.2007,0.255415582,0.242992116,0.212519454,0.244980718
,14.05.2007,0.256665259,0.244763548,0.214039776,0.245673269
,15.05.2007,0.254596724,0.24571961,0.215388576,0.246489717
,16.05.2007,0.252795375,0.245207428,0.216139059,0.247388679
,17.05.2007,0.254421329,0.245458627,0.216504544,0.248198749
,18.05.2007,0.254096732,0.246087258,0.217057932,0.248942164
,19.05.2007,0.254779772,0.246784816,0.217668823,0.249612045
,20.05.2007,0.25384075,0.247476952,0.21836439,0.250286258
,21.05.2007,0.25379111,0.248095777,0.21904331,0.250925658
,22.05.2007,0.251198644,0.248540152,0.219762459,0.251562758
,23.05.2007,-9999,-9999,-9999,-9999
,24.05.2007,0.242696301,0.244943839,0.219579539,0.252866065
,25.05.2007,0.242309673,0.243895941,0.21899837,0.25335501
,26.05.2007,0.242693143,0.244114197,0.218887623,0.253653904
,27.05.2007,0.241637368,0.244509333,0.219282838,0.253906988
,28.05.2007,0.241500053,0.245075429,0.219984525,0.254186543
,29.05.2007,-9999,-9999,-9999,-9999
,30.05.2007,-9999,-9999,-9999,-9999
,31.05.2007,0.229458742,0.242637452,0.221783598,0.25558376
,01.06.2007,0.228541427,0.240995663,0.221165845,0.256032881
,02.06.2007,-9999,-9999,-9999,-9999
,03.06.2007,-9999,-9999,-9999,-9999
,04.06.2007,-9999,-9999,-9999,-9999
,05.06.2007,-9999,-9999,-9999,-9999
,06.06.2007,-9999,-9999,-9999,-9999
,07.06.2007,-9999,-9999,-9999,-9999
,08.06.2007,-9999,-9999,-9999,-9999
,09.06.2007,-9999,-9999,-9999,-9999
,10.06.2007,-9999,-9999,-9999,-9999
,11.06.2007,-9999,-9999,-9999,-9999
,12.06.2007,-9999,-9999,-9999,-9999
,13.06.2007,-9999,-9999,-9999,-9999
,14.06.2007,-9999,-9999,-9999,-9999
,15.06.2007,-9999,-9999,-9999,-9999
,16.06.2007,-9999,-9999,-9999,-9999
,17.06.2007,-9999,-9999,-9999,-9999
,18.06.2007,-9999,-9999,-9999,-9999
,19.06.2007,-9999,-9999,-9999,-9999
,20.06.2007,-9999,-9999,-9999,-9999
,21.06.2007,-9999,-9999,-9999,-9999
,22.06.2007,-9999,-9999,-9999,-9999
,23.06.2007,-9999,-9999,-9999,-9999
,24.06.2007,-9999,-9999,-9999,-9999
,25.06.2007,-9999,-9999,-9999,-9999
,26.06.2007,-9999,-9999,-9999,-9999
,27.06.2007,-9999,-9999,-9999,-9999
,28.06.2007,-9999,-9999,-9999,-9999
,29.06.2007,-9999,-9999,-9999,-9999
,30.06.2007,-9999,-9999,-9999,-9999
,01.07.2007,-9999,-9999,-9999,-9999
,02.07.2007,-9999,-9999,-9999,-9999
,03.07.2007,-9999,-9999,-9999,-9999
,04.07.2007,-9999,-9999,-9999,-9999
,05.07.2007,-9999,-9999,-9999,-9999
,06.07.2007,-9999,-9999,-9999,-9999
,07.07.2007,-9999,-9999,-9999,-9999
,08.07.2007,-9999,-9999,-9999,-9999
,09.07.2007,-9999,-9999,-9999,-9999
,10.07.2007,-9999,-9999,-9999,-9999
,11.07.2007,-9999,-9999,-9999,-9999
,12.07.2007,-9999,-9999,-9999,-9999
,13.07.2007,0.157977399,0.222810107,0.238704491,0.279634814
,14.07.2007,0.157920281,0.221107445,0.237760361,0.280080768
,15.07.2007,0.159219686,0.22086522,0.237022238,0.280401549
,16.07.2007,0.160764838,0.221543529,0.236909283,0.280582968
,17.07.2007,0.161806385,0.22252674,0.237257634,0.280767948
,18.07.2007,0.162394249,0.2234181,0.237842048,0.280987927
,19.07.2007,0.162723759,0.224238321,0.238455631,0.281298863
,20.07.2007,0.162245859,0.224638357,0.239079609,0.281648475
,21.07.2007,0.162339058,0.224889017,0.239527692,0.282029831
,22.07.2007,0.162827302,0.225341868,0.23996683,0.282411498
,23.07.2007,0.163328808,0.226037501,0.240593221,0.282825043
,24.07.2007,0.163265725,0.226777356,0.24123952,0.283196825
,25.07.2007,0.162942941,0.227133972,0.241810658,0.283516225
,26.07.2007,-9999,0.227207816,0.242150551,0.283902607
,27.07.2007,0.161348164,0.22700482,0.242325376,0.284285808
,28.07.2007,0.159609734,0.22562112,0.2423572,0.284764324
,29.07.2007,0.161820625,0.22380226,0.241506035,0.28503898
,30.07.2007,0.164305494,0.222891554,0.240583702,0.285204562
,31.07.2007,0.166372675,0.222289775,0.239859379,0.285250369
,01.08.2007,0.168960618,0.222140965,0.239354075,0.285225702
,02.08.2007,0.16964919,0.221940723,0.239032284,0.285208084
,03.08.2007,0.171894078,0.221358691,0.238751717,0.28523627
,04.08.2007,0.173968728,0.220907596,0.238332798,0.285201032
,05.08.2007,0.175222336,0.220269848,0.237948941,0.285070681
,06.08.2007,0.17731303,0.21986228,0.237452338,0.285035458
,07.08.2007,0.177955126,0.219419116,0.237053617,0.284975585
,08.08.2007,0.178668332,0.218699675,0.236567536,0.284876981
,09.08.2007,0.179617742,0.218323875,0.23600381,0.284799523
,10.08.2007,0.180069565,0.218513193,0.235640905,0.284616486
,11.08.2007,0.178808975,0.21913593,0.23566592,0.284493333
,12.08.2007,0.176735521,0.219596878,0.235913033,0.2843491
,13.08.2007,0.174894432,0.22017316,0.236269902,0.284250615
,14.08.2007,0.171385871,0.220303024,0.236636472,0.284134586
,15.08.2007,0.168761386,0.219847227,0.236721112,0.284155678
,16.08.2007,0.165671732,0.218741946,0.236451597,0.284092402
,17.08.2007,0.164857615,0.217981543,0.235888022,0.283920174
,18.08.2007,0.163943148,0.217858489,0.235487721,0.283582955
,19.08.2007,0.163296387,0.217960523,0.235275235,0.28311266
,20.08.2007,0.16243983,0.218110621,0.235081608,0.282415086
,21.08.2007,0.162055067,0.218465101,0.234850623,0.281484235
,22.08.2007,0.16160557,0.218985424,0.234700855,0.28041562
,23.08.2007,0.159752733,0.218424778,0.234588592,0.279391167
,24.08.2007,0.155617328,0.216418342,0.234345415,0.278591353
,25.08.2007,0.154701934,0.215311132,0.233781785,0.277460039
,26.08.2007,0.156234915,0.214534413,0.233085276,0.27638312
,27.08.2007,0.157691703,0.214409387,0.232762288,0.275923388
,28.08.2007,0.157104258,0.214382677,0.23259783,0.275584943
,29.08.2007,0.15617133,0.213984653,0.232334183,0.275308838
,30.08.2007,0.155958085,0.213578184,0.232058335,0.275084624
,31.08.2007,0.156737565,0.213595952,0.231829111,0.274836393
,01.09.2007,0.157837757,0.214070754,0.231813631,0.27463653
,02.09.2007,0.15855137,0.214644265,0.231962295,0.27445397
,03.09.2007,0.159318102,0.215349807,0.232259791,0.27436788
,04.09.2007,0.159325847,0.215710515,0.232545077,0.274316233
,05.09.2007,0.159793386,0.215988025,0.232746773,0.274326563
,06.09.2007,0.159032514,0.216107453,0.232914413,0.27435755
,07.09.2007,0.157366094,0.21546017,0.23285542,0.274419527
,08.09.2007,0.15678159,0.21465025,0.232517169,0.274457412
,09.09.2007,0.154976623,0.213854176,0.232083133,0.274388537
,10.09.2007,0.152119451,0.212084457,0.231365012,0.274395423
,11.09.2007,0.151600272,0.210428492,0.230268628,0.274295573
,12.09.2007,0.152132088,0.209565294,0.229264472,0.274078743
,13.09.2007,0.15304742,0.209565262,0.228591332,0.273776038
,14.09.2007,0.15211734,0.209465624,0.228244487,0.27345291
,15.09.2007,0.151361433,0.208701515,0.227809118,0.27317808
,16.09.2007,0.152780393,0.208476307,0.227273198,0.272872528
,17.09.2007,0.152477668,0.208724823,0.227028457,0.272608342
,18.09.2007,0.151206808,0.208239715,0.226829737,0.27237516
,19.09.2007,0.150888938,0.207591864,0.226365435,0.272128398
,20.09.2007,0.151339636,0.207233417,0.225877287,0.271912589
,21.09.2007,0.152453388,0.207472326,0.225618205,0.271642103
,22.09.2007,0.152390764,0.207924334,0.225569452,0.271416256
,23.09.2007,0.152448602,0.208081949,0.225596876,0.27118027
,24.09.2007,0.150023184,0.207679406,0.225566412,0.271009325
,25.09.2007,0.145536515,0.205619132,0.225000303,0.270930718
,26.09.2007,0.143847353,0.202910245,0.223570478,0.270759888
,27.09.2007,0.143155811,0.201048463,0.222007031,0.270455973
,28.09.2007,0.143368977,0.199661432,0.220627469,0.270019205
,29.09.2007,0.151395735,0.188878814,0.21688635,0.269058585
,30.09.2007,0.151361818,0.184780587,0.215222591,0.268361324
,01.10.2007,0.149374983,0.183199016,0.214213888,0.267784031
,02.10.2007,0.148846169,0.181864799,0.213087187,0.267156629
,03.10.2007,0.14803624,0.180939403,0.212081448,0.266516587
,04.10.2007,0.148395652,0.180260413,0.211175199,0.265857181
,05.10.2007,0.149303458,0.180131759,0.210519662,0.265168362
,06.10.2007,0.150764088,0.180633188,0.21020402,0.264524404
,07.10.2007,0.150225482,0.18135316,0.210247841,0.263915021
,08.10.2007,0.147497059,0.180732878,0.210195273,0.263508111
,09.10.2007,0.146718794,0.179422901,0.209556235,0.26308479
,10.10.2007,0.147012254,0.178832638,0.20880478,0.262641749
,11.10.2007,0.147439452,0.178632611,0.208272731,0.26218239
,12.10.2007,0.147548088,0.178789918,0.207964928,0.261683343
,13.10.2007,0.147014225,0.178462124,0.207700913,0.261214948
,14.10.2007,0.142623234,0.177067475,0.207257493,0.260803847
,15.10.2007,0.139594373,0.174220506,0.206155908,0.26044989
,16.10.2007,0.138986431,0.17219929,0.204551415,0.259929488
,17.10.2007,0.138749596,0.170931635,0.203111621,0.259303151
,18.10.2007,0.136202173,0.169595383,0.201948818,0.258501552
,19.10.2007,0.134901243,0.167594463,0.200562806,0.257774435
,20.10.2007,0.137618577,0.166876168,0.199187895,0.256935903
,21.10.2007,0.136713207,0.167288617,0.1985519,0.256075883
,22.10.2007,0.132073691,0.165590376,0.197937113,0.255234068
,23.10.2007,0.132103182,0.163394247,0.196508716,0.254505846
,24.10.2007,0.134028353,0.162886298,0.195209098,0.253663827
,25.10.2007,0.136047404,0.163335813,0.19455284,0.252807072
,26.10.2007,0.137215844,0.164267424,0.194435695,0.251955312
,27.10.2007,0.135959445,0.164556576,0.194575141,0.251235917
,28.10.2007,0.134032096,0.163695182,0.19436044,0.250706968
,29.10.2007,0.135009935,0.163007441,0.193761648,0.250175435
,30.10.2007,0.137174757,0.163285293,0.193352831,0.249651087
,31.10.2007,0.137653573,0.164307965,0.193444559,0.249120881
,01.11.2007,0.135329971,0.164085058,0.19358913,0.248682269
,02.11.2007,0.134889593,0.163295393,0.19325282,0.248247351
,03.11.2007,0.132926459,0.162425347,0.192758697,0.247916615
,04.11.2007,0.132913282,0.161329155,0.191999556,0.247521369
,05.11.2007,0.13398581,0.161173533,0.191344265,0.247010039
,06.11.2007,0.131671629,0.160805521,0.190977153,0.246528423
,07.11.2007,0.130787375,0.159554048,0.190293801,0.246063504
,08.11.2007,0.131962248,0.158988664,0.18947724,0.245492748
,09.11.2007,0.132995215,0.159192657,0.188986067,0.244951759
,10.11.2007,0.133757459,0.159466563,0.188785984,0.244382521
,11.11.2007,0.134165809,0.159790619,0.188758586,0.24391038
,12.11.2007,0.134284528,0.160112581,0.188788719,0.243474049
,13.11.2007,0.13282314,0.159780782,0.18874763,0.243134289
,14.11.2007,0.132364307,0.15929225,0.188462872,0.242782006
,15.11.2007,0.128704995,0.158172518,0.188017114,0.242462035
,16.11.2007,0.128903698,0.156415075,0.187004868,0.242081575
,17.11.2007,0.13045733,0.156208065,0.186077107,0.241592948
,18.11.2007,0.131526752,0.156409932,0.185659042,0.241088959
,19.11.2007,0.132758346,0.156954798,0.185534277,0.240598341
,20.11.2007,0.132313805,0.157542781,0.185702442,0.240140095
,21.11.2007,0.129229855,0.156883493,0.185721438,0.239799939
,22.11.2007,0.126573297,0.155275147,0.18510896,0.23947913
,23.11.2007,0.124329536,0.153342833,0.18399006,0.239114163
,24.11.2007,0.122058521,0.151456389,0.182584933,0.238597443
,25.11.2007,0.120445144,0.149492494,0.181025871,0.237958013
,26.11.2007,0.119837689,0.14802701,0.179482602,0.237202767
,27.11.2007,0.119251085,0.146963948,0.17815358,0.236404853
,28.11.2007,0.1193073,0.146122821,0.17699118,0.235520463
,29.11.2007,0.118249715,0.145527778,0.176085624,0.234647492
,30.11.2007,0.117368864,0.144630507,0.175190703,0.233785822
,01.12.2007,0.11603428,0.143535567,0.174196689,0.232910442
,02.12.2007,0.11560241,0.142526711,0.173112301,0.23206193
,03.12.2007,0.115325227,0.141654597,0.17206566,0.231174878
,04.12.2007,0.118325653,0.14114424,0.171061445,0.23024947
,05.12.2007,0.122601961,0.14279542,0.170803144,0.229378895
,06.12.2007,0.123246672,0.144529495,0.171428513,0.228621449
,07.12.2007,0.123031457,-9999,0.172099218,0.228068973
,08.12.2007,0.121631565,0.145296492,0.172480568,0.227708295
,09.12.2007,0.120362933,0.144649278,0.172397515,0.227397233
,10.12.2007,0.119330574,0.143870156,0.171998109,0.227071038
,11.12.2007,0.118884963,0.143072432,0.171423317,0.226732823
,12.12.2007,0.118989408,0.142615093,0.170847049,0.226342723
,13.12.2007,0.11895182,0.142361157,0.170390473,0.225891699
,14.12.2007,0.118768046,0.142102848,0.170011847,0.225428942
,15.12.2007,0.118060044,0.141763541,0.169638857,0.224994284
,16.12.2007,0.116801518,0.141053982,0.16916629,0.22453568
,17.12.2007,0.115886042,0.140194158,0.168528034,0.224089855
,18.12.2007,0.115314946,0.139417863,0.167786439,0.223583579
,19.12.2007,0.114964543,0.138774843,0.167064626,0.22305974
,20.12.2007,0.114827415,0.138282285,0.166410727,0.222497123
,21.12.2007,0.114813094,0.13794839,0.165857243,0.221920163
,22.12.2007,0.114574008,0.1377725,0.165418803,0.221392588
,23.12.2007,0.113746433,0.137323216,0.164953273,0.220841548
,24.12.2007,0.113200025,0.136763289,0.164385079,0.220291345
,25.12.2007,0.113039715,0.136086734,0.163732399,0.219711767
,26.12.2007,0.112906203,0.13602326,0.163242035,0.219199384
,27.12.2007,0.112045329,0.135541224,0.162762607,0.218633558
,28.12.2007,0.111966614,0.134906583,0.162153846,0.21806861
,29.12.2007,0.111763254,0.134685712,0.161641332,0.217483556
,30.12.2007,0.111485626,0.134318831,0.161162207,0.216920384
,31.12.2007,0.11131893,0.134188391,0.160763557,0.216393933
,01.01.2008,0.110569666,0.134001934,0.160375483,0.215880204
,02.01.2008,0.109129468,0.133414421,0.159853963,0.215343348
,03.01.2008,0.108540468,0.132326198,0.159046357,0.214753729
,04.01.2008,0.109206473,0.131627194,0.158275644,0.214168055
