@T,A4,,,,
descr,observed soil water content at probe A4 depths 30cm 60cm 90cm 120cm,,,,
unit,dimensionless,,,,
,,,,,
missing_val,-9999,,,,
date_start,22.10.2002,,,,
date_end,31.01.2020,,,,
date_format,dd.MM.yyyy,,,,
,,,,,
@H,date,swc[0],swc[1],swc[2],swc[3]
name,,Drake,,,
ID,,1,,,
elevation,,1571,,,
x,,513622,,,
y,,4495211,,,
,30.10.2010,0.269382887,0.16900881,0.150735437,0.208231933
,31.10.2010,0.271707228,0.169614799,0.150297315,0.207396366
,01.11.2010,0.272669573,0.170314297,0.150304115,0.206785069
,02.11.2010,0.271768534,0.170501655,0.150426599,0.206377218
,03.11.2010,0.272963863,0.170463103,0.150401643,0.206042855
,04.11.2010,0.271576758,0.170619814,0.150481058,0.205759328
,05.11.2010,0.269044045,0.169602213,0.15031774,0.205509681
,06.11.2010,0.269312197,0.168812263,0.149884964,0.205150967
,07.11.2010,0.270609038,0.16885562,0.149599842,0.204725465
,08.11.2010,0.270407226,0.169021592,0.149552349,0.2043424
,09.11.2010,0.270289283,0.168888799,0.14952522,0.20406585
,10.11.2010,0.266882817,0.168065899,0.149407719,0.203825801
,11.11.2010,0.26434364,0.1665225,0.14885251,0.20346605
,12.11.2010,0.261462261,0.164773887,0.148071446,0.20290907
,13.11.2010,0.259369998,0.1631085,0.147109129,0.202227974
,14.11.2010,0.257827188,0.161691903,0.14613937,0.201437407
,15.11.2010,0.256694101,0.160599571,0.145237827,0.200609973
,16.11.2010,0.255736443,0.159647462,0.144445896,0.199762503
,17.11.2010,0.255359275,0.159008793,0.143762504,0.198980413
,18.11.2010,0.254589342,0.158248963,0.143184611,0.198244062
,19.11.2010,0.255391965,0.157464256,0.142579541,0.197542213
,20.11.2010,0.256909361,0.157019011,0.142048308,0.196882847
,21.11.2010,0.258223065,0.156415995,0.141581735,0.196252046
,22.11.2010,0.259796646,0.155865405,0.141085503,0.195627932
,23.11.2010,0.260539414,0.1552772,0.14062953,0.195029443
,24.11.2010,0.260838902,0.154450573,0.140133133,0.194440196
,25.11.2010,0.260595386,0.153563863,0.139564003,0.193846603
,26.11.2010,0.260019956,0.152511986,0.138926993,0.193200027
,27.11.2010,0.259658614,0.151581545,0.138231295,0.19252508
,28.11.2010,0.259428835,0.15092175,0.137580681,0.191821911
,29.11.2010,0.259320526,0.150473315,0.137024158,0.191165933
,30.11.2010,0.258707599,0.150123264,0.13657605,0.190546143
,01.12.2010,0.257702905,0.149633535,0.13615235,0.189954303
,02.12.2010,0.257372816,0.149296464,0.135750768,0.189395612
,03.12.2010,0.257209537,0.14916367,0.135413808,0.188861885
,04.12.2010,0.257212794,0.149125743,0.135160352,0.188395612
,05.12.2010,0.257382608,0.14916604,0.134998632,0.187991185
,06.12.2010,0.257594952,0.149206342,0.134862535,0.187608523
,07.12.2010,0.257735505,0.149241908,0.134760518,0.187282026
,08.12.2010,0.257974186,0.149294087,0.134692529,0.186987676
,09.12.2010,0.258180294,0.149315435,0.134601208,0.186698904
,10.12.2010,0.258517476,0.14937949,0.134554497,0.186468599
,11.12.2010,0.259045037,0.14951714,0.134535388,0.186230541
,12.12.2010,0.25923851,0.149616858,0.134556617,0.186029648
,13.12.2010,0.259313964,0.149536128,0.134524777,0.18582097
,14.12.2010,0.259586362,0.149505269,0.134454742,0.185641458
,15.12.2010,0.260069213,0.149647744,0.134435643,0.185459403
,16.12.2010,0.260404538,0.149833074,0.134478084,0.185288008
,17.12.2010,0.260332192,0.149821193,0.13451204,0.185153598
,18.12.2010,0.260134941,0.149652498,0.134461107,0.18499817
,19.12.2010,0.259937763,0.149443568,0.134348667,0.184819136
,20.12.2010,0.259852336,0.149275114,0.134217202,0.184606003
,21.12.2010,0.259875327,0.149213455,0.134109119,0.18439827
,22.12.2010,0.25983592,0.149213454,0.134009558,0.184167047
,23.12.2010,0.259550255,0.149154188,0.133931216,0.183964861
,24.12.2010,0.259468183,0.14908782,0.133855014,0.183775925
,25.12.2010,0.259327113,0.14909256,0.133791528,0.183576623
,26.12.2010,0.258815636,0.149000151,0.133725955,0.183393161
,27.12.2010,0.258229423,0.148843845,0.133645597,0.183209811
,28.12.2010,0.257895749,0.148751525,0.133533563,0.183010885
,29.12.2010,0.257154151,0.148663964,0.133442709,0.182809449
,30.12.2010,0.256664657,0.148592996,0.13336245,0.182626449
,31.12.2010,0.256061928,0.148545698,0.133273772,0.182443558
,01.01.2011,0.254165257,0.148408583,0.133214674,0.182279053
,02.01.2011,0.248999393,0.148177077,0.1331113,0.182075505
,03.01.2011,0.241188698,0.147952856,0.132978448,0.181861654
,04.01.2011,0.231296006,0.147747689,0.132843576,0.181655773
,05.01.2011,0.223278424,0.147559185,0.132691938,0.181421393
,06.01.2011,0.219847142,0.147413194,0.132544611,0.181192393
,07.01.2011,0.220772192,0.147342577,0.1324163,0.18096617
,08.01.2011,0.222058915,0.147380234,0.13231329,0.18074791
,09.01.2011,0.224907868,0.147422605,0.132292273,0.180571328
,10.01.2011,0.227442598,0.147464986,0.132254448,0.18040264
,11.01.2011,0.219144523,0.14736141,0.132237639,0.180262571
,12.01.2011,0.206279112,0.147072113,0.132197723,0.180109605
,13.01.2011,0.20176761,0.146761999,0.132096908,0.179912686
,14.01.2011,0.204748855,0.146600043,0.131964666,0.179721054
,15.01.2011,0.208855685,0.146646975,0.131899619,0.179526972
,16.01.2011,0.212371568,0.146726775,0.131897518,0.179369204
,17.01.2011,0.21652176,0.146787813,0.131926891,0.179229624
,18.01.2011,0.22244892,0.146886458,0.132054929,0.179121087
,19.01.2011,0.22982643,0.146987483,0.132201927,0.179064252
,20.01.2011,0.238354513,0.147093256,0.13215361,0.178976449
,21.01.2011,0.240765705,0.147168495,0.132235539,0.178919643
,22.01.2011,0.240051079,0.147201421,0.132315393,0.178886085
,23.01.2011,0.240188812,0.147213181,0.132403685,0.178849945
,24.01.2011,0.238681043,0.147189661,0.132454146,0.178798319
,25.01.2011,0.233319816,0.147116765,0.132494109,0.178757037
,26.01.2011,0.231208583,0.147027434,0.132513043,0.178697703
,27.01.2011,0.23541687,0.147041538,0.132506732,0.17862547
,28.01.2011,0.240052472,0.147095607,0.1325425,0.178545515
,29.01.2011,-9999,0.147163793,0.1325909,0.178488796
,30.01.2011,0.249247204,0.147255522,0.13265825,0.178434665
,31.01.2011,0.251582255,0.147319044,0.132719303,0.178396003
,01.02.2011,0.240694255,0.147262587,0.132786696,0.178372809
,02.02.2011,0.197632429,0.146712806,0.13281408,0.178298086
,03.02.2011,0.181208782,0.145852809,0.132755105,0.178158995
,04.02.2011,0.181575859,0.145243001,0.132473087,0.177937614
,05.02.2011,0.185015338,0.144897895,0.132180923,0.17769839
,06.02.2011,0.188619025,0.144760458,0.131968864,0.177443953
,07.02.2011,0.186997417,0.144634752,0.131851373,0.177215393
,08.02.2011,0.185959989,0.1443719,0.131777973,0.177020354
,09.02.2011,0.183359124,0.144051272,0.13168574,0.176825454
,10.02.2011,0.18070392,0.143626763,0.131578876,0.176638363
,11.02.2011,0.179763332,0.142964854,0.13145741,0.176430902
,12.02.2011,0.180270189,0.141812165,0.131323459,0.176226151
,13.02.2011,0.183021872,0.140568434,0.131210498,0.176011308
,14.02.2011,0.186883496,0.140330492,0.131189583,0.175857954
,15.02.2011,0.190776588,0.14083402,0.131252328,0.175719995
,16.02.2011,0.194547891,0.141570524,0.131386241,0.175622957
,17.02.2011,0.198418785,0.142187125,0.131534893,0.17558721
,18.02.2011,0.202274696,0.142692198,0.131687839,0.175543808
,19.02.2011,0.205026844,0.143068808,0.131842984,0.17553615
,20.02.2011,0.20765271,0.143388134,0.132010838,0.17555402
,21.02.2011,0.210796141,0.143673098,0.132164116,0.175548914
,22.02.2011,0.212172613,0.143970019,0.132298579,0.175566781
,23.02.2011,0.211803005,0.144220823,0.132458359,0.175569334
,24.02.2011,0.212533643,0.144469563,0.132603529,0.175615296
,25.02.2011,0.214160603,0.144711571,0.132765633,0.175656153
,26.02.2011,0.214769724,0.144902558,0.132873071,0.175661261
,27.02.2011,0.216033336,0.14509136,0.133014292,0.175702119
,28.02.2011,0.218955204,0.145270983,0.133136609,0.175722548
,01.03.2011,0.222476019,0.145448392,0.133258995,0.175768525
,02.03.2011,0.227847262,0.145611918,0.133379344,0.1757813
,03.03.2011,0.235087322,0.145780224,0.133493413,0.175804295
,04.03.2011,0.242746755,0.145983762,0.133628685,0.17584262
,05.03.2011,0.248309867,0.146269459,0.133810576,0.175901391
,06.03.2011,0.251179836,0.146536706,0.1340138,0.175955063
,07.03.2011,0.252427197,0.146733819,0.134196006,0.176041985
,08.03.2011,0.252986042,0.14688176,0.134331699,0.17608802
,09.03.2011,0.253186518,0.146996883,0.134448377,0.17613917
,10.03.2011,0.25332886,0.147116768,0.134556619,0.176162189
,11.03.2011,0.25392148,0.147457975,0.134703159,0.176205677
,12.03.2011,0.256216502,0.148396992,0.135077394,0.176295242
,13.03.2011,0.260518546,0.1499524,0.135742327,0.176528223
,14.03.2011,0.262750099,0.15155046,0.136653309,0.176887004
,15.03.2011,0.26583329,0.152610525,0.137520511,0.17735664
,16.03.2011,0.268112791,0.153846182,0.138386722,0.177855305
,17.03.2011,0.271324057,0.154959498,0.139228004,0.178388312
,18.03.2011,0.273739415,0.156406374,0.140141967,0.178945502
,19.03.2011,0.274282191,0.157329593,0.141109623,0.179539951
,20.03.2011,0.276591194,0.157934767,0.14188835,0.180148528
,21.03.2011,0.27818964,0.158701133,0.142592748,0.180698587
,22.03.2011,0.280307991,0.159736416,0.14325957,0.18125747
,23.03.2011,0.280184706,0.160520151,0.144067503,0.18181738
,24.03.2011,0.279958033,0.160832378,0.144711751,0.18238091
,25.03.2011,0.279059198,0.160651482,0.14521329,0.182848693
,26.03.2011,0.279456651,0.160445864,0.145326603,0.183212438
,27.03.2011,0.279806564,0.160624178,0.145528948,0.183479634
,28.03.2011,0.280466824,0.16077535,0.145735914,0.18369724
,29.03.2011,0.282623318,0.161216992,0.145980943,0.183920239
,30.03.2011,0.283245185,0.161684184,0.146324401,0.184132906
,31.03.2011,0.284503063,0.162022688,0.146657147,0.184390386
,01.04.2011,0.287804664,0.163175973,0.147073214,0.184640204
,02.04.2011,0.289486794,0.16464778,0.147835541,0.185000823
,03.04.2011,0.291283374,0.166130402,0.14884817,0.185485828
,04.04.2011,0.286535672,0.165983881,0.149715226,0.186037604
,05.04.2011,0.285830015,0.164745853,0.14969486,0.186442139
,06.04.2011,0.288981711,0.165070483,0.149516183,0.186622105
,07.04.2011,0.289686358,0.165652703,0.149776304,0.186751865
,08.04.2011,0.29199479,0.166395718,0.150109194,0.186947911
,09.04.2011,0.294564435,0.167778239,0.150692278,0.187226323
,10.04.2011,0.295137699,0.169082978,0.151522665,0.187616498
,11.04.2011,-9999,-9999,-9999,-9999
,12.04.2011,-9999,-9999,-9999,-9999
,13.04.2011,-9999,-9999,-9999,-9999
,14.04.2011,-9999,-9999,-9999,-9999
,15.04.2011,-9999,-9999,-9999,-9999
,16.04.2011,-9999,-9999,-9999,-9999
,17.04.2011,-9999,-9999,-9999,-9999
,18.04.2011,-9999,-9999,-9999,-9999
,19.04.2011,-9999,-9999,-9999,-9999
,20.04.2011,-9999,-9999,-9999,-9999
,21.04.2011,-9999,-9999,-9999,-9999
,22.04.2011,-9999,-9999,-9999,-9999
,23.04.2011,-9999,-9999,-9999,-9999
,24.04.2011,-9999,-9999,-9999,-9999
,25.04.2011,-9999,-9999,-9999,-9999
,26.04.2011,-9999,-9999,-9999,-9999
,27.04.2011,-9999,-9999,-9999,-9999
,28.04.2011,-9999,-9999,-9999,-9999
,29.04.2011,-9999,-9999,-9999,-9999
,30.04.2011,-9999,-9999,-9999,-9999
,01.05.2011,-9999,-9999,-9999,-9999
,02.05.2011,-9999,-9999,-9999,-9999
,03.05.2011,-9999,-9999,-9999,-9999
,04.05.2011,0.303034797,0.173804201,0.15521076,0.190513931
,05.05.2011,-9999,0.17465703,0.155608655,0.190639928
,06.05.2011,-9999,-9999,-9999,-9999
,07.05.2011,0.306061188,0.177005355,0.156564253,0.191066541
,08.05.2011,0.308366108,0.178825079,0.157294913,0.19137545
,09.05.2011,0.310399356,0.180956262,0.158322198,0.191824577
,10.05.2011,0.310728275,0.182746003,0.159463726,0.192436077
,11.05.2011,0.309689961,0.184046282,0.1605276,0.193108156
,12.05.2011,0.34036756,0.18331405,0.161195707,0.193716632
,13.05.2011,0.342910715,0.187526238,0.160777636,0.194033456
,14.05.2011,0.339631455,0.208669308,0.16021867,0.194022618
,15.05.2011,0.334795786,0.218499244,0.160058526,0.19391968
,16.05.2011,0.332964542,0.221290682,0.159860839,0.193822181
,17.05.2011,0.333113024,0.22322996,0.159945563,0.193738243
,18.05.2011,0.330802408,0.224153269,0.160440239,0.193808644
,19.05.2011,-9999,-9999,-9999,-9999
,20.05.2011,-9999,-9999,-9999,-9999
,21.05.2011,0.343100947,0.260556913,0.179656249,0.194147281
,22.05.2011,0.340686146,0.259019258,0.2102077,0.194185233
,23.05.2011,0.340454505,0.258216079,0.231220553,0.194361493
,24.05.2011,0.338083997,0.257706902,0.245679597,0.194798502
,25.05.2011,0.334355957,0.25579697,0.251478845,0.195464615
,26.05.2011,0.3337454,0.25414226,0.252882831,0.19627398
,27.05.2011,-9999,-9999,-9999,-9999
,28.05.2011,0.332827227,0.252932356,0.254155568,0.203091158
,29.05.2011,0.331116654,0.251939873,0.25449683,0.209289798
,30.05.2011,0.332461529,0.251369881,0.254537183,0.215968443
,31.05.2011,-9999,-9999,-9999,-9999
,01.06.2011,-9999,-9999,-9999,-9999
,02.06.2011,-9999,-9999,-9999,-9999
,03.06.2011,-9999,-9999,-9999,-9999
,04.06.2011,-9999,-9999,-9999,-9999
,05.06.2011,-9999,-9999,-9999,-9999
,06.06.2011,-9999,-9999,-9999,-9999
,07.06.2011,-9999,-9999,-9999,-9999
,08.06.2011,0.335514254,0.257785582,0.261067978,0.262768419
,09.06.2011,0.346205263,0.260561956,0.262144105,0.265614664
,10.06.2011,0.344353671,0.265085377,0.265583493,0.268269166
,11.06.2011,0.3428253,0.264918481,0.269303575,0.271880178
,12.06.2011,0.342306302,0.264324566,0.271010839,0.276870693
,13.06.2011,0.342654918,0.264481267,0.271726724,0.281615988
,14.06.2011,0.342418096,0.264734824,0.272388824,0.285416464
,15.06.2011,0.341006665,0.26427127,0.272941813,0.288464318
,16.06.2011,0.340755371,0.264004601,0.273204009,0.290803423
,17.06.2011,0.339336499,0.263698263,0.27345339,0.292627543
,18.06.2011,0.33785575,0.262740583,0.273453388,0.293993131
,19.06.2011,0.336915345,0.261894227,0.273181344,0.294955473
,20.06.2011,0.33508937,0.260728756,0.272847983,0.295585343
,21.06.2011,0.33360037,0.259295994,0.272259563,0.295937151
,22.06.2011,0.333982273,0.258505517,0.27156537,0.296013821
,23.06.2011,0.335230744,0.258719393,0.27118479,0.295940631
,24.06.2011,0.335555718,0.25923977,0.271252493,0.295996394
,25.06.2011,0.335915494,0.259602419,0.271545984,0.296170685
,26.06.2011,0.33628704,0.26010406,0.271901018,0.296446185
,27.06.2011,0.336221764,0.260612882,0.272366191,0.296784659
,28.06.2011,0.335674562,0.260298933,0.27279298,0.297189749
,29.06.2011,0.336263958,0.260454213,0.273061562,0.29749377
,30.06.2011,0.335965127,0.260755048,0.273440445,0.297860943
,01.07.2011,0.33452767,0.26026269,0.273738571,0.298179383
,02.07.2011,0.334565745,0.25975421,0.273719117,0.298399951
,03.07.2011,0.334539188,0.259384791,0.273706151,0.298554059
,04.07.2011,0.334925177,0.259378197,0.273783953,0.298634636
,05.07.2011,0.335352868,0.259724478,0.273981761,0.298760776
,06.07.2011,0.334340365,0.259414544,0.274273752,0.298981617
,07.07.2011,0.333592745,0.258610829,0.274286734,0.299132389
,08.07.2011,0.33328801,0.258117465,0.27416666,0.299209553
,09.07.2011,0.333573925,0.257923549,0.274049864,0.299220077
,10.07.2011,0.333901773,0.258012261,0.274053111,0.299220077
,11.07.2011,0.334142028,0.258143731,0.274186131,0.299272696
,12.07.2011,0.339707622,0.258160192,0.274332172,0.299349879
,13.07.2011,0.361897811,0.276862497,0.281215674,0.300570929
,14.07.2011,0.360786228,0.285674721,0.304261158,0.317606072
,15.07.2011,0.35746367,0.283004452,0.304972631,0.33021725
,16.07.2011,0.355247198,0.280496823,0.30246192,0.330391501
,17.07.2011,0.353678002,0.278353193,0.300144909,0.328693665
,18.07.2011,0.353023557,0.276784355,0.298288657,0.326897374
,19.07.2011,0.353626784,0.276123251,0.296905217,0.325232257
,20.07.2011,0.352676414,0.275695814,0.296028105,0.323873598
,21.07.2011,0.351625331,0.274770347,0.295284854,0.322738506
,22.07.2011,0.350674305,0.273853472,0.294441117,0.321752294
,23.07.2011,0.350791917,0.27322044,0.293669776,0.32081911
,24.07.2011,0.350481643,0.272873748,0.293061686,0.320048103
,25.07.2011,0.349011549,0.272177894,0.292545412,0.31933293
,26.07.2011,0.348228273,0.271191631,0.291770342,0.318720688
,27.07.2011,0.347391856,0.270197439,0.290939365,0.318076415
,28.07.2011,0.346541136,0.269468415,0.290052696,0.317429284
,29.07.2011,0.345863331,0.268545298,0.289217927,0.316750272
,30.07.2011,0.346389553,0.26819869,0.288424659,0.31609024
,31.07.2011,0.346588019,0.268363491,0.28797003,0.315427426
,01.08.2011,0.346127656,0.26826259,0.287682795,0.314910028
,02.08.2011,0.345130855,0.267748311,0.287308974,0.314577439
,03.08.2011,0.344124155,0.266949481,0.286785456,0.31414396
,04.08.2011,0.343053433,0.266131957,0.28603614,0.313671138
,05.08.2011,0.341984521,0.265128855,0.285228225,0.313141093
,06.08.2011,0.341876195,0.264501305,0.284355301,0.312517955
,07.08.2011,0.341620957,0.264037952,0.283702478,0.311877586
,08.08.2011,0.341489459,0.263721531,0.283120003,0.311299039
,09.08.2011,0.340342628,0.263122719,0.282591132,0.310771375
,10.08.2011,0.33988741,0.262468159,0.281927545,0.31019048
,11.08.2011,0.339398121,0.261914079,0.281301134,0.309631717
,12.08.2011,0.339240166,0.261489836,0.280698569,0.309052077
,13.08.2011,0.338839944,0.261162028,0.280198674,0.308455245
,14.08.2011,0.338616639,0.26077821,0.279715722,0.307934017
,15.08.2011,0.337959459,0.260341923,0.279249674,0.307438275
,16.08.2011,0.337955491,0.260080945,0.278764425,0.306935881
,17.08.2011,0.336084109,0.25933881,0.278345182,0.306469558
,18.08.2011,0.336229441,0.258584468,0.277625455,0.305914804
,19.08.2011,0.33623711,0.258475878,0.277096138,0.305357086
,20.08.2011,0.334814146,0.2578054,0.276606641,0.304835446
,21.08.2011,0.335406512,0.257391615,0.276003578,0.304268278
,22.08.2011,0.335655097,0.25742115,0.27565187,0.303737109
,23.08.2011,0.335578669,0.257339116,0.275411056,0.303305508
,24.08.2011,0.335869481,0.25736536,0.275193119,0.302930823
,25.08.2011,0.335896352,0.257394896,0.275092324,0.30261643
,26.08.2011,0.336367153,0.257499921,0.274991546,0.302337523
,27.08.2011,0.336026483,0.25753932,0.274965543,0.302104633
,28.08.2011,0.336072263,0.25749992,0.274845297,0.301924747
,29.08.2011,0.334714719,0.257093167,0.274715343,0.30172377
,30.08.2011,0.333844515,0.256369056,0.274341923,0.301459458
,31.08.2011,0.33345184,0.255812858,0.273852061,0.301107264
,01.09.2011,0.333447958,0.255521951,0.273414524,0.300698999
,02.09.2011,0.333432638,0.255368405,0.273064798,0.30032271
,03.09.2011,0.332446689,0.255048495,0.272776804,0.29999237
,04.09.2011,0.330430541,0.254096698,0.272314485,0.29962715
,05.09.2011,0.32912406,0.252844788,0.271549279,0.29914294
,06.09.2011,0.328613677,0.252072643,0.270701559,0.298529578
,07.09.2011,0.32660741,0.251056314,0.269929393,0.297902941
,08.09.2011,0.324529703,0.249497737,0.268950059,0.297168829
,09.09.2011,0.324908435,0.24859653,0.267796695,0.296306736
,10.09.2011,0.324994787,0.248227037,0.267007067,0.29549137
,11.09.2011,0.324927314,0.247960578,0.266407002,0.294736432
,12.09.2011,0.3256143,0.247861088,0.265925619,0.294083305
,13.09.2011,0.326136778,0.248082526,0.26566441,0.293569749
,14.09.2011,0.325310437,0.248044031,0.265530685,0.293160684
,15.09.2011,0.321505527,0.246826412,0.265126635,0.292783128
,16.09.2011,0.319248982,0.244760762,0.264113342,0.29221562
,17.09.2011,0.319468068,0.2437427,0.26286162,0.291448459
,18.09.2011,0.318558965,0.242889148,0.261910194,0.290589388
,19.09.2011,0.31938297,0.242271333,0.26098287,0.289749037
,20.09.2011,0.320371628,0.242410613,0.260394029,0.289002882
,21.09.2011,0.319568443,0.242179577,0.260032328,0.288360801
,22.09.2011,0.318922555,0.241645145,0.259542172,0.287812108
,23.09.2011,0.319449798,0.241202884,0.258955315,0.287212692
,24.09.2011,0.321172445,0.241509231,0.258588513,0.286678973
,25.09.2011,0.322261808,0.242182722,0.258572847,0.286217583
,26.09.2011,0.323113771,0.242806597,0.258757758,0.285947781
,27.09.2011,0.323480517,0.24327276,0.258996064,0.28581465
,28.09.2011,0.323858656,0.243631464,0.259203121,0.285719085
,29.09.2011,0.323757596,0.243895136,0.259410268,0.285719085
,30.09.2011,0.322097708,0.243456926,0.259454223,0.285661078
,01.10.2011,0.321750398,0.242765428,0.259140376,0.285538265
,02.10.2011,0.322388655,0.24262597,0.258842407,0.285316591
,03.10.2011,0.323020285,0.242828765,0.258695058,0.2850882
,04.10.2011,0.323083956,0.243069733,0.258748348,0.28493486
,05.10.2011,0.322739957,0.243079253,0.258760885,0.284825846
,06.10.2011,0.321925665,0.242755903,0.258682528,0.284696431
,07.10.2011,0.320241716,0.242081571,0.258428742,0.28456025
,08.10.2011,0.317764242,0.240978991,0.257927898,0.28432201
,09.10.2011,0.311467673,0.238329011,0.256903085,0.283876517
,10.10.2011,0.30960404,0.235598157,0.255074893,0.28307161
,11.10.2011,0.310071038,0.234155977,0.253356355,0.281993691
,12.10.2011,0.31110122,0.233666142,0.252107459,0.280870898
,13.10.2011,0.31152229,0.233402929,0.251296474,0.279942864
,14.10.2011,0.312760333,0.233415284,0.250717696,0.279184942
,15.10.2011,0.313256338,0.233436958,0.250330257,0.2785862
,16.10.2011,0.315068979,0.233852066,0.250105944,0.278135968
,17.10.2011,0.314553601,0.23414036,0.250121301,0.277864025
,18.10.2011,0.311566129,0.233350511,0.249918623,0.27760567
,19.10.2011,0.309881549,0.232148266,0.24925904,0.277260302
,20.10.2011,0.309753756,0.231291261,0.248462732,0.276761143
,21.10.2011,0.310786918,0.231066503,0.247826755,0.276229075
,22.10.2011,0.312356847,0.231303526,0.247466388,0.27572098
,23.10.2011,0.31281917,0.231651598,0.247414498,0.27536699
,24.10.2011,0.312991547,0.231848888,0.247402289,0.275130024
,25.10.2011,0.313501458,0.231978403,0.247396184,0.274963218
,26.10.2011,0.30980403,0.231562487,0.247350409,0.274826495
,27.10.2011,0.304452831,0.229301961,0.246679739,0.274586501
,28.10.2011,0.301295807,0.226825551,0.245280773,0.27400703
,29.10.2011,0.299283216,0.224825098,0.243695807,0.273105937
,30.10.2011,0.298866051,0.223257003,0.242201291,0.272113788
,31.10.2011,0.302274484,0.222708528,0.240982529,0.271097313
,01.11.2011,0.306397983,0.223323192,0.240375971,0.270261279
,02.11.2011,0.307326055,0.223950856,0.240252984,0.26973337
,03.11.2011,0.306955793,0.223866293,0.240079078,0.269360917
,04.11.2011,0.307434973,0.22360065,0.239725497,0.269024988
,05.11.2011,0.30929079,0.22367912,0.2393782,0.268715615
,06.11.2011,0.310910609,0.224334678,0.23926748,0.268449208
,07.11.2011,0.310421044,0.225042782,0.23934827,0.268301265
,08.11.2011,0.310201957,0.22556413,0.239491928,0.268235535
,09.11.2011,0.31005235,0.225964727,0.239713504,0.268294692
,10.11.2011,0.309166293,0.22602849,0.23988725,0.268380161
,11.11.2011,0.309107977,0.225940426,0.239914219,0.26847551
,12.11.2011,0.309665681,0.226052783,0.239941194,0.268541276
,13.11.2011,0.310501356,0.226365755,0.240088069,0.268623496
,14.11.2011,0.310358943,0.226532959,0.24027398,0.268712321
,15.11.2011,0.309982994,0.226511679,0.240372963,0.268834065
,16.11.2011,0.308748012,0.226235093,0.240357965,0.268922924
,17.11.2011,0.306502841,0.225370172,0.240097081,0.268896594
,18.11.2011,0.30555388,0.224274231,0.239509927,0.268722195
,19.11.2011,0.306190929,0.223959903,0.238989367,0.268442638
,20.11.2011,0.305528572,0.223724405,0.238648674,0.268150103
,21.11.2011,0.3048561,0.223250813,0.238284408,0.267834788
,22.11.2011,0.304722425,0.222831991,0.23788768,0.267509821
,23.11.2011,0.305300731,0.222747666,0.237550909,0.267198225
,24.11.2011,0.305781902,0.222831978,0.237348381,0.266913058
,25.11.2011,0.3062743,0.22295546,0.237276925,0.266693557
,26.11.2011,0.305952166,0.223012705,0.237259065,0.266539653
,27.11.2011,0.304094569,0.222519019,0.237083477,0.266339979
,28.11.2011,0.303452668,0.221746516,0.236676071,0.266052087
,29.11.2011,0.304408294,0.221569367,0.23625716,0.265702284
,30.11.2011,0.304346981,0.221590378,0.236052323,0.265395203
,01.12.2011,0.304707951,0.221608385,0.2359277,0.265153607
,02.12.2011,0.30304235,0.221296418,0.235773465,0.264921932
,03.12.2011,0.301639924,0.220514533,0.235435544,0.264680593
,04.12.2011,0.300560523,0.21980597,0.234911423,0.264377494
,05.12.2011,0.299222493,0.219000422,0.234322992,0.263931343
,06.12.2011,0.297717011,0.218092549,0.233670554,0.263485654
,07.12.2011,0.296485869,0.217163192,0.23291612,0.262962451
,08.12.2011,0.295640848,0.21638704,0.232189583,0.262394466
,09.12.2011,0.294917671,0.215839988,0.231534788,0.261836913
,10.12.2011,0.294107196,0.215382319,0.230954328,0.261302715
,11.12.2011,0.293294483,0.214869223,0.23040398,0.260730396
,12.12.2011,0.292574746,0.214339206,0.229912865,0.260236278
,13.12.2011,0.291915928,0.213906928,0.229425279,0.259755617
,14.12.2011,0.291250959,0.213510411,0.228970363,0.259294813
,15.12.2011,0.290769488,0.213155378,0.228553841,0.258889198
,16.12.2011,0.290355208,0.21284464,0.228140673,0.258435729
,17.12.2011,0.289885177,0.212458085,0.227777336,0.258050183
,18.12.2011,0.289356047,0.21207193,0.227376613,0.257648926
,19.12.2011,0.288925428,0.211750456,0.227002409,0.257283307
,20.12.2011,0.288628103,0.2114935,0.226677817,0.256889181
,21.12.2011,0.288149256,0.211190053,0.226324556,0.256444206
,22.12.2011,0.287709251,0.210837316,0.225994755,0.256095593
,23.12.2011,0.287182545,0.210534431,0.225662355,0.255737688
,24.12.2011,0.286353497,0.210167826,0.225318691,0.255396023
,25.12.2011,0.285407743,0.209792878,0.224949401,0.255003632
,26.12.2011,0.284311348,0.209392221,0.224583334,0.254624312
,27.12.2011,0.283518216,0.209041281,0.224232025,0.254258087
,28.12.2011,0.283023692,0.208751528,0.223872421,0.253869898
,29.12.2011,0.282833614,0.208398337,0.223570609,0.253542447
,30.12.2011,0.283397124,0.208155364,0.223277653,0.253218422
,31.12.2011,0.284068676,0.207981917,0.223005015,0.252894641
,01.01.2012,0.284699531,0.207825877,0.222761245,0.252609157
,02.01.2012,0.285143689,0.207739229,0.222554874,0.252311187
,03.01.2012,0.285341608,0.207658373,0.222345755,0.252029257
,04.01.2012,0.28544582,0.207606409,0.222194004,0.251798165
,05.01.2012,0.28547709,0.20755733,0.222019423,0.251538729
,06.01.2012,0.285612604,0.207528466,0.22190785,0.251352154
,07.01.2012,0.285828121,0.207508263,0.221796313,0.25116566
,08.01.2012,0.286071553,0.207511151,0.221679083,0.250969777
,09.01.2012,0.286356876,0.20750249,0.221576193,0.250802395
,10.01.2012,0.28661799,0.207516917,0.221504745,0.250600374
,11.01.2012,0.286896674,0.207516922,0.22145903,0.250493083
