@T,C3,,,,
,09.01.2003,0.121403446,0.101399589,0.085058696,0.100943209
,10.01.2003,0.119038157,0.101051366,0.085217396,0.101071054
,11.01.2003,0.115952025,0.099657209,0.084931914,0.101127255
,12.01.2003,0.115077392,0.098525392,0.08433272,0.100968399
,13.01.2003,0.115567802,0.098062858,0.083793592,0.100697493
,14.01.2003,0.117189742,0.098316193,0.083531752,0.100407705
,15.01.2003,0.117903826,0.09884327,0.083559653,0.100224419
,16.01.2003,0.117281464,0.098868498,0.083643387,0.10014924
,17.01.2003,0.117246771,0.098709361,0.083592792,0.100091427
,18.01.2003,0.116358411,0.098515622,0.083514314,0.100029787
,19.01.2003,0.116327827,0.098116964,0.083317465,0.099923898
,20.01.2003,0.117894673,0.098416837,0.083218253,0.099796921
,21.01.2003,0.119031388,0.09902587,0.083352289,0.099721926
,22.01.2003,0.118365775,0.099247471,0.083566633,0.099750767
,23.01.2003,0.116400053,0.098645573,0.083552686,0.099775765
,24.01.2003,0.116617114,0.098159478,0.083289618,0.099727699
,25.01.2003,0.117754555,0.09834711,0.083148678,0.099593179
,26.01.2003,0.118461192,0.098775347,0.08320434,0.099516361
,27.01.2003,0.119712702,0.09914055,0.083313975,0.099489482
,28.01.2003,0.121739078,0.100035618,0.083612025,0.099522122
,29.01.2003,0.121573383,0.100628796,0.084019105,0.099646978
,30.01.2003,0.12138764,0.100715132,0.084278262,0.09983347
,31.01.2003,0.122250235,0.100927297,0.084422075,0.099958544
,01.02.2003,0.123760072,0.101504163,0.084652138,0.100076019
,02.02.2003,0.125763221,0.102479265,0.08505524,0.10023793
,03.02.2003,0.124147834,0.102830465,0.085544232,0.100494587
,04.02.2003,0.121615739,0.102039661,0.085673363,0.100740017
,05.02.2003,0.120223653,0.101015875,0.085395761,0.100840608
,06.02.2003,0.119060894,0.100248771,0.085014667,0.100776764
,07.02.2003,0.11710693,0.099337347,0.084578387,0.100614357
,08.02.2003,0.115369223,0.098188818,0.084013937,0.100347885
,09.02.2003,0.115586428,0.097474709,0.083385448,0.100006715
,10.02.2003,0.114881223,0.09715751,0.082969736,0.099639315
,11.02.2003,0.114952586,0.096718049,0.082576076,0.099309158
,12.02.2003,0.115435229,0.096673969,0.082288887,0.09900645
,13.02.2003,0.11642264,0.096909784,0.082162785,0.098771165
,14.02.2003,0.117933497,0.097380508,0.082185235,0.098604949
,15.02.2003,0.119531566,0.098206034,0.082401279,0.098534307
,16.02.2003,0.119769759,0.098730722,0.082709468,0.09857249
,17.02.2003,0.120278062,0.099035513,0.082954078,0.098652692
,18.02.2003,0.121122267,0.099448036,0.083178263,0.098763513
,19.02.2003,0.121627709,0.099832237,0.083435907,0.098887795
,20.02.2003,0.120784289,0.099912337,0.083645139,0.099019835
,21.02.2003,0.120927529,0.099738515,0.083694003,0.099123229
,22.02.2003,0.121280368,0.099892762,0.08374289,0.099180705
,23.02.2003,0.120390375,0.099832247,0.08382149,0.09924203
,24.02.2003,0.117079359,0.098828292,0.08370102,0.099276538
,25.02.2003,0.114509768,0.097305959,0.083152307,0.099176883
,26.02.2003,0.114556258,0.096329595,0.082434233,0.098874438
,27.02.2003,0.116220856,0.096409905,0.081986807,0.098509527
,28.02.2003,0.117099643,0.096821563,0.081886814,0.098252079
,01.03.2003,0.117120938,0.097032566,0.081919556,0.098099706
,02.03.2003,0.117170968,0.097005684,0.081909214,0.098012164
,03.03.2003,0.118629168,0.09736508,0.081926453,0.097936075
,04.03.2003,0.119669713,0.098020451,0.082130008,0.097918956
,05.03.2003,0.11798296,0.097898819,0.082323442,0.097979823
,06.03.2003,0.118507823,0.097655743,0.082256048,0.09801977
,07.03.2003,0.12034835,0.098149937,0.08228197,0.097993138
,08.03.2003,0.122417778,0.099057137,0.082551842,0.098012163
,09.03.2003,0.12386048,0.100105972,0.083034052,0.098164455
,10.03.2003,0.124581182,0.100776067,0.083519611,0.098383614
,11.03.2003,0.126605195,0.101614791,0.083977155,0.098654618
,12.03.2003,0.128754014,0.102777098,0.08456615,0.098962441
,13.03.2003,0.130705825,0.104033207,0.085277568,0.099357125
,14.03.2003,0.132625655,0.105221923,0.086043978,0.099802738
,15.03.2003,0.135281725,0.106568973,0.08685554,0.10028619
,16.03.2003,0.136565553,0.107950379,0.087772159,0.1008523
,17.03.2003,0.136919271,0.10868823,0.088584215,0.10145331
,18.03.2003,0.133986896,0.108528221,0.089170304,0.102025251
,19.03.2003,0.130034204,0.107036629,0.089175739,0.102444685
,20.03.2003,0.127712646,0.105451925,0.08867449,0.102587325
,21.03.2003,0.126672633,0.104245367,0.088039848,0.102491563
,22.03.2003,0.127860934,0.10389289,0.087520742,0.102296282
,23.03.2003,0.130463487,0.10449192,0.087384523,0.102116802
,24.03.2003,0.133379954,0.105799214,0.087662493,0.102083657
,25.03.2003,0.131456051,0.105877701,0.088086535,0.102241638
,26.03.2003,0.133065371,0.105847274,0.088153127,0.102384125
,27.03.2003,0.13457497,0.10643058,0.088351341,0.102489606
,28.03.2003,0.132326949,0.105837568,0.088510059,0.10265186
,29.03.2003,0.132164323,0.104743025,0.088201793,0.102696847
,30.03.2003,0.133475068,0.103799043,0.087745049,0.102599066
,31.03.2003,0.138693814,0.10393298,0.087375574,0.10238999
,01.04.2003,0.14610532,0.105280632,0.087484918,0.102237728
,02.04.2003,0.153187709,0.106867595,0.088054275,0.102294325
,03.04.2003,0.15954424,0.108230888,0.088801084,0.102569766
,04.04.2003,0.163577417,0.108813471,0.089524298,0.102978834
,05.04.2003,0.166117801,0.108753918,0.089953668,0.103363315
,06.04.2003,0.167563499,0.10820823,0.090057557,0.103671905
,07.04.2003,0.167178578,0.106983603,0.08984803,0.10381951
,08.04.2003,0.170042808,0.105964679,0.089358994,0.10378998
,09.04.2003,0.177409208,0.106120495,0.089003589,0.103624692
,10.04.2003,0.187193865,0.107305283,0.089125011,0.103526369
,11.04.2003,0.1967031,0.108955929,0.089729863,0.103610925
,12.04.2003,0.205397497,0.11063797,0.090594896,0.103955466
,13.04.2003,0.213032079,0.112167738,0.09157713,0.104454758
,14.04.2003,0.219885321,0.113554124,0.092563821,0.105040724
,15.04.2003,0.225081422,0.114674647,0.093530682,0.105690302
,16.04.2003,0.225721806,0.114933549,0.094306472,0.106340266
,17.04.2003,0.227289385,0.114255158,0.09460657,0.106872311
,18.04.2003,0.231983233,0.114271995,0.094672319,0.107219212
,19.04.2003,0.234349974,0.114407505,0.094897934,0.107500441
,20.04.2003,0.234860104,0.113933858,0.094995775,0.107768002
,21.04.2003,0.237592774,0.11358755,0.094882864,0.10792712
,22.04.2003,0.24214513,0.113984477,0.094905448,0.108019842
,23.04.2003,0.244923564,0.114784859,0.095212461,0.108173137
,24.04.2003,0.290249578,0.113727797,0.095344463,0.108407366
,25.04.2003,0.312962594,0.112033728,0.094696879,0.108554903
,26.04.2003,0.314596427,0.111659486,0.094115354,0.108425546
,27.04.2003,0.316925476,0.11255111,0.09399182,0.108300299
,28.04.2003,0.318098392,0.114067231,0.094387107,0.108332615
,29.04.2003,0.31830295,0.115416353,0.09503356,0.108617623
,30.04.2003,0.316558902,0.116665514,0.095718525,0.109004401
,01.05.2003,0.313533213,0.117124503,0.096152065,0.10939197
,02.05.2003,0.312373175,0.117681648,0.096243083,0.109692836
,03.05.2003,0.314737823,0.119855178,-9999,0.109876052
,04.05.2003,0.315943541,0.123812005,0.096876249,0.110079847
,05.05.2003,0.313652605,0.127945882,0.097565194,0.110477893
,06.05.2003,0.311874776,0.132559179,0.097915524,0.110878816
,07.05.2003,0.310991743,0.138058185,0.098045911,0.111161607
,08.05.2003,0.310441269,0.144365861,0.098162972,0.111383235
,09.05.2003,0.308168122,0.150762146,0.098291633,0.111574287
,10.05.2003,0.315954678,0.156499931,0.098207145,0.111716164
,11.05.2003,0.332986043,0.172580904,0.097502288,0.111675035
,12.05.2003,0.32942674,0.238720265,0.096567931,0.111381203
,13.05.2003,0.329072485,0.267879135,0.096282935,0.111118543
,14.05.2003,0.328729611,0.276210554,0.0966668,0.11105908
,15.05.2003,0.329192571,0.280916886,0.097378007,0.111262141
,16.05.2003,0.328708316,0.283738677,0.098303385,0.111668906
,17.05.2003,0.329638615,0.286219779,0.099280438,0.112198189
,18.05.2003,0.329642083,0.288463367,0.10038767,0.112838624
,19.05.2003,0.327473977,0.289559521,0.101400313,0.113558029
,20.05.2003,0.32432828,0.288470734,0.102112078,0.114175859
,21.05.2003,0.324010529,0.286958821,0.102143473,0.114597224
,22.05.2003,0.326159167,0.28718965,0.102279214,0.114827083
,23.05.2003,0.327741218,0.288599255,0.103022728,0.115090739
,24.05.2003,0.32848196,0.290278394,0.104317957,0.115541469
,25.05.2003,0.327789906,0.291097852,0.10598008,0.116148949
,26.05.2003,0.32731373,0.291393525,0.107917905,0.116754085
,27.05.2003,0.327018613,0.291456395,0.11039301,0.11732296
,28.05.2003,0.328808045,0.29220023,0.113690682,0.117825545
,29.05.2003,0.330259254,0.293594678,0.1180211,0.118357087
,30.05.2003,0.330989402,0.29506752,0.12322012,0.119005401
,31.05.2003,0.32886066,0.295596718,0.128870008,0.119756555
,01.06.2003,0.327148099,0.294650535,0.134350946,0.120469568
,02.06.2003,0.325983303,0.293475951,0.139509115,0.121003819
,03.06.2003,0.325385305,0.292670858,0.144571745,0.121331963
,04.06.2003,0.323176576,0.291582359,0.149588285,0.121550306
,05.06.2003,0.321467856,0.289500968,0.154155724,0.121645492
,06.06.2003,0.321377225,0.288327226,0.158012,0.121522197
,07.06.2003,0.323090179,0.288154526,0.161672416,0.121182946
,08.06.2003,0.324871398,0.289301864,0.165401379,0.120805448
,09.06.2003,0.327398806,0.291630573,0.169748731,0.120447989
,10.06.2003,0.32809465,0.293327304,0.175322031,0.120308181
,11.06.2003,0.329752738,0.294777089,0.181852583,0.120370546
,12.06.2003,0.330146027,0.296044318,0.189066343,0.120628791
,13.06.2003,0.330241093,0.296746462,0.196229066,0.121025402
,14.06.2003,0.330308768,0.296989448,0.202774553,0.121461675
,15.06.2003,0.331114757,0.297430891,0.208388576,0.121896721
,16.06.2003,0.332080433,0.298228728,0.212844262,0.122358766
,17.06.2003,0.33181362,0.29879882,0.216509775,0.122900224
,18.06.2003,0.330457185,0.298555031,0.219173417,0.123491126
,19.06.2003,0.329660168,0.297573221,0.221049255,0.1239611
,20.06.2003,0.329936373,0.297165263,0.222346907,0.124304966
,21.06.2003,0.330451488,0.296993204,0.223599018,0.124581356
,22.06.2003,0.33139139,0.297460838,0.224902561,0.124836148
,23.06.2003,0.331411865,0.29786523,0.226207395,0.125218915
,24.06.2003,0.329335207,0.297910233,0.228310545,0.125635451
,25.06.2003,0.325958032,0.296223962,0.229476353,0.126004174
,26.06.2003,0.32542726,0.294490536,0.22950818,0.126121323
,27.06.2003,0.326524758,0.293984678,0.229348983,0.12606605
,28.06.2003,0.328051217,0.294378827,0.229495463,0.126041728
,29.06.2003,0.328616212,0.295097243,0.230014925,0.12620537
,30.06.2003,0.328157227,0.295000394,0.230595704,0.126490931
,01.07.2003,0.329589193,0.295350613,0.230979147,0.126794603
,02.07.2003,0.33109229,0.296245929,0.23157104,0.127152055
,03.07.2003,0.332186691,0.297367328,0.232494264,0.127625868
,04.07.2003,0.332966205,0.298382457,0.233445369,0.128216821
,05.07.2003,0.33362196,0.299163001,0.234353634,0.128883316
,06.07.2003,0.333686143,0.299786814,0.235344826,0.129603523
,07.07.2003,0.332916227,0.2999109,0.236192639,0.13031935
,08.07.2003,0.331731632,0.299433522,-9999,0.130990005
,09.07.2003,0.332368047,0.299208043,0.23697411,0.131515319
,10.07.2003,0.332485595,0.299354554,0.237334587,0.132007818
,11.07.2003,0.332432184,0.29945224,0.237737678,0.13253102
,12.07.2003,0.332328876,0.299380846,0.238111841,0.133060024
,13.07.2003,0.332396517,0.299422176,0.238424478,0.133578845
,14.07.2003,0.332606499,0.299471023,0.238734084,0.134121808
,15.07.2003,0.332602929,0.299689035,0.239112465,0.134698275
,16.07.2003,0.331440168,0.299286976,0.239422592,0.135287751
,17.07.2003,0.331408215,0.298847619,0.239432388,0.13583481
,18.07.2003,0.332033561,0.29886637,0.239507526,0.13632762
,19.07.2003,0.331639104,0.298915184,0.23972318,0.136872578
,20.07.2003,0.331163046,0.298652481,0.239935681,0.137453715
,21.07.2003,0.329341383,0.297861643,0.239968383,0.138041009
,22.07.2003,0.329458043,0.297101667,0.239664357,0.138517496
,23.07.2003,0.32960671,0.296862341,0.239468323,0.138936411
,24.07.2003,0.329783806,0.296750197,0.239383399,0.139398349
,25.07.2003,0.330453409,0.296884753,0.239373607,0.139936465
,26.07.2003,0.330439321,0.297131564,0.239595738,0.140504118
,27.07.2003,0.330616544,0.297240044,0.239778745,0.141174813
,28.07.2003,0.330187554,0.297269987,0.239981465,0.14191144
,29.07.2003,0.328895595,0.296821268,0.240066503,0.142690786
,30.07.2003,0.327440658,0.295779507,0.239886646,0.143405827
,31.07.2003,0.326823812,0.294933412,0.239438938,0.144005713
,01.08.2003,0.325627402,0.293947645,0.238972175,0.144542339
,02.08.2003,0.325374532,0.293164016,0.238437521,0.145017673
,03.08.2003,0.326207588,0.292963632,0.238001173,0.145508387
,04.08.2003,0.32615488,0.292945094,0.237848238,0.146074913
,05.08.2003,0.326387215,0.29287833,0.237773422,0.14677342
,06.08.2003,0.326933094,0.29304153,0.237747404,0.147529737
,07.08.2003,0.32728178,0.293349523,0.237848241,0.148361462
,08.08.2003,0.326176045,0.293130629,0.2379491,0.149283968
,09.08.2003,0.325905096,0.292626254,0.23783848,0.150236813
,10.08.2003,0.32585246,0.292363154,0.237646605,0.151141576
,11.08.2003,0.326211195,0.292337214,0.23754907,0.152039723
,12.08.2003,0.326074004,0.292366851,0.237526313,0.153017933
,13.08.2003,0.325796153,0.292185375,0.237500307,0.154037245
,14.08.2003,0.325033868,0.29184113,0.237419051,0.155040594
,15.08.2003,0.324370577,0.291522981,0.237812462,0.156007618
,16.08.2003,0.323914875,0.290975961,0.237503568,0.156968165
,17.08.2003,0.323704553,0.290650972,0.237207888,0.157886722
,18.08.2003,0.322672267,0.290130775,0.236944894,0.158808505
,19.08.2003,0.320126731,0.288919359,0.236584809,0.159697825
,20.08.2003,0.320241282,0.287747067,0.235813788,0.160452213
,21.08.2003,0.321059575,0.287640621,0.235247753,0.16110385
,22.08.2003,0.321394362,0.287680977,0.234986057,0.16183404
,23.08.2003,0.321760593,0.287835095,0.23487302,0.162679394
,24.08.2003,0.321129339,0.287732356,0.234850426,0.163589345
,25.08.2003,0.319191278,0.286958888,0.234695495,0.164533378
,26.08.2003,0.31864649,0.285901208,0.234195583,0.165358444
,27.08.2003,0.319469182,0.285806093,0.233841195,0.166032267
,28.08.2003,0.319861965,0.285955965,0.233921672,0.166744344
,29.08.2003,0.319330654,0.2860145,0.233844379,0.1675682
,30.08.2003,0.315893189,0.284875413,0.233705938,0.168420721
,31.08.2003,0.311981013,0.282151578,0.232992044,0.169043981
,01.09.2003,0.311488334,0.279897005,0.231702423,0.169294186
,02.09.2003,0.313268297,0.278933928,0.23043295,0.169323178
,03.09.2003,0.315460087,0.279211358,0.229626054,0.169415442
,04.09.2003,0.315895515,0.279517823,0.229215316,0.169718808
,05.09.2003,0.317759306,0.280015816,0.2288686,0.170125536
,06.09.2003,0.318975907,0.281064024,0.228805022,0.170638761
,07.09.2003,0.318545489,0.281559968,0.228922655,0.171282895
,08.09.2003,0.316675669,0.281035162,0.228925839,0.171963042
,09.09.2003,0.31641989,0.280507095,0.22849998,0.17248748
,10.09.2003,0.31565313,0.279965299,0.228182481,0.172868785
,11.09.2003,0.313859094,0.27916468,0.227843044,0.173199839
,12.09.2003,0.313147829,0.278027176,0.227298073,0.173405596
,13.09.2003,0.313230071,0.277667725,0.226728533,0.17351522
,14.09.2003,0.31162185,0.276878176,0.226339853,0.173670359
,15.09.2003,0.310715287,0.275760573,0.225866405,0.173758669
,16.09.2003,0.311850993,0.275470773,0.225245487,0.173764021
,17.09.2003,0.312697372,0.275853493,0.224946407,0.173847017
,18.09.2003,0.309221237,0.275206692,0.224971584,0.174093427
,19.09.2003,0.3069826,0.273245445,0.224455879,0.174230109
,20.09.2003,0.30703289,0.271990851,0.223526811,0.174147022
,21.09.2003,0.307321538,0.27151558,0.222809561,0.173988943
,22.09.2003,0.307389545,0.271416346,0.222346742,0.173924665
,23.09.2003,0.307311163,0.271051446,0.221971926,0.173983583
,24.09.2003,0.308228639,0.271129371,0.221691046,0.174077343
,25.09.2003,0.30786843,0.271271054,0.221641131,0.174235475
,26.09.2003,0.308388573,0.271210817,0.221510154,0.174471485
,27.09.2003,0.308273036,0.271327744,0.221494565,0.174747966
,28.09.2003,0.3076339,0.271097494,0.221513277,0.175035458
,29.09.2003,0.306459724,0.270517129,0.22139793,0.175288258
,30.09.2003,0.305051413,0.269545553,0.221011637,0.175484724
,01.10.2003,0.302663398,0.268093951,0.220324173,0.175543955
,02.10.2003,0.302582212,0.266832523,0.219349509,0.175460494
,03.10.2003,0.303194998,0.266397683,0.218634093,0.175280183
,04.10.2003,0.303238969,0.266460789,0.218253707,0.175212922
,05.10.2003,0.303070447,0.266183962,0.217960226,0.175261346
,06.10.2003,0.303592692,0.266173445,0.217716334,0.175331307
,07.10.2003,0.303960295,0.266380173,0.21762376,0.175460496
,08.10.2003,0.304652256,0.266632567,0.21762993,0.175667857
,09.10.2003,0.304997054,0.267036003,0.217771888,0.175937378
,10.10.2003,0.305206692,0.267274743,0.217941688,0.176280033
,11.10.2003,0.304770807,0.267366057,0.218111558,0.176636586
,12.10.2003,0.302592864,0.266632726,0.218062139,0.177004391
,13.10.2003,0.301973685,0.265655356,0.217620698,0.17722908
,14.10.2003,0.299868186,0.264638496,0.21712124,0.177337426
,15.10.2003,0.29806075,0.26312955,0.216342612,0.177315753
,16.10.2003,0.297057886,0.26180592,0.215393848,0.177145144
,17.10.2003,0.296299815,0.26072845,0.214481201,0.176885344
,18.10.2003,0.297430729,0.260327168,0.213750858,0.176631172
,19.10.2003,0.298377339,0.260814891,0.213485358,0.176504168
,20.10.2003,0.299021673,0.261278868,0.213521959,0.176544695
,21.10.2003,0.299118663,0.261757219,0.2136959,0.176742006
,22.10.2003,0.298851438,0.261948008,0.21388822,0.177009801
,23.10.2003,0.298537638,0.26209723,0.214037879,0.177304932
,24.10.2003,0.298063884,0.26214236,0.214150922,0.177592212
,25.10.2003,0.295355009,0.26159441,0.214187598,0.177906899
,26.10.2003,0.29137129,0.259768004,0.213647156,0.178102393
,27.10.2003,0.289849403,0.257797339,0.212532061,0.178018205
,28.10.2003,0.28977059,0.256835931,0.211517376,0.177714246
,29.10.2003,0.288568997,0.256332206,0.210817315,0.177424143
,30.10.2003,0.287746582,0.255869993,0.210278818,0.17721283
,31.10.2003,0.283116445,0.253962484,0.209635646,0.177050391
,01.11.2003,0.279786302,0.250928002,0.208151502,0.176639318
,02.11.2003,0.277943579,0.248550176,0.206359389,0.17592399
,03.11.2003,0.276391537,0.246640938,0.204680549,0.17508125
,04.11.2003,0.27514034,0.245043943,0.203143121,0.174259695
,05.11.2003,0.27386467,0.243788703,0.20175705,0.173480525
,06.11.2003,0.272063646,0.242199512,0.200447238,0.172700803
,07.11.2003,0.271533502,0.241042065,0.199142392,0.171947082
,08.11.2003,0.270988269,0.24030635,0.198075925,0.171277573
,09.11.2003,0.270663818,0.239799071,0.197201925,0.1707023
,10.11.2003,0.270478097,0.239417412,0.196507305,0.170220702
,11.11.2003,0.27033658,0.239312177,0.195999606,0.169848147
,12.11.2003,0.26995909,0.239151115,0.195625873,0.169560477
,13.11.2003,0.268396737,0.238701198,0.195284389,0.169378534
,14.11.2003,0.26759223,0.237986143,0.19476129,0.169175632
,15.11.2003,0.266801829,0.237472005,0.194215945,0.168938658
,16.11.2003,0.265738901,0.236932398,0.193694541,0.168696621
,17.11.2003,0.264668704,0.236181432,0.19311652,0.168436403
,18.11.2003,0.263672679,0.235523003,0.192476418,0.168137053
,19.11.2003,0.263629192,0.235080317,0.191869038,0.167832769
,20.11.2003,0.263840075,0.235197455,0.19150857,0.167560244
,21.11.2003,0.263266908,0.235158398,0.191339946,0.167431927
,22.11.2003,0.261465344,0.234557028,0.191088604,0.167350773
,23.11.2003,0.258313419,0.233250171,0.190466863,0.167183333
,24.11.2003,0.255219171,0.230984036,0.189238338,0.166817419
,25.11.2003,0.254134632,0.229002671,0.187711976,0.166206854
,26.11.2003,0.253425953,0.227733281,0.186412173,0.165472795
,27.11.2003,0.252591081,0.226433113,0.185232785,0.16478733
,28.11.2003,0.251755091,0.225308646,0.184147167,0.1641165
,29.11.2003,0.25138143,0.224238055,0.183109923,0.16348859
,30.11.2003,0.253886437,0.224282345,0.182325863,0.162893007
,01.12.2003,0.255404004,0.225092959,0.182117664,0.16246064
,02.12.2003,0.255367609,0.225508384,0.182175928,0.16229611
,03.12.2003,0.255455798,0.225571858,0.182159281,0.162224171
,04.12.2003,0.254611225,0.225356115,0.1820705,0.16217536
,05.12.2003,0.253020839,0.224639988,0.181790454,0.16212656
,06.12.2003,0.251625418,0.223457741,0.181200722,0.161949418
,07.12.2003,0.252542986,0.222842666,0.180493366,0.161636496
,08.12.2003,0.253964843,0.22319892,0.180145787,0.161344398
,09.12.2003,0.253504439,0.22334401,0.180087902,0.161185668
,10.12.2003,0.25243717,0.222858476,0.179884028,0.161108905
,11.12.2003,0.251143471,0.221942712,0.179462955,0.160940096
,12.12.2003,0.250141936,0.220837847,0.178798126,0.160671756
,13.12.2003,0.24944263,0.21986129,0.178041656,0.160339885
,14.12.2003,0.249013998,0.219099331,0.177317121,0.159947284
,15.12.2003,0.248876208,0.21847599,0.176686955,0.159562873
,16.12.2003,0.248654692,0.218034062,0.176134292,0.159184098
,17.12.2003,0.248265759,0.217530551,0.175631536,0.158861668
,18.12.2003,0.248143166,0.217111465,0.175154043,0.158577648
,19.12.2003,0.247996725,0.216801355,0.174739562,0.158278737
,20.12.2003,0.24785927,0.216522458,0.174374339,0.158023155
,21.12.2003,0.247922019,0.21630262,0.174039274,0.157798156
,22.12.2003,0.248540974,0.216327386,0.173763938,0.157563235
,23.12.2003,0.248496139,0.216407884,0.173650646,0.157414308
,24.12.2003,0.248056489,0.216079824,0.173453838,0.157285639
,25.12.2003,0.247942924,0.215727318,0.173189839,0.15715704
