@T,C2,,,,
,19.12.2006,0.114275841,0.147313711,0.119676438,0.145379458
,20.12.2006,0.113910305,0.146324306,0.119259832,0.145164763
,21.12.2006,0.113679561,0.145722955,0.118808112,0.144828405
,22.12.2006,0.113720253,0.145359623,0.11844707,0.144463223
,23.12.2006,0.113609837,0.145095543,0.118170255,0.144112068
,24.12.2006,0.113580788,0.144866124,0.117921652,0.143801866
,25.12.2006,0.113545939,0.144678172,0.117707109,0.143503285
,26.12.2006,0.113340827,0.14440568,0.117512639,0.143231952
,27.12.2006,0.113439486,0.144174623,0.117292593,0.14298332
,28.12.2006,0.113844353,0.144167763,0.117130198,0.142732709
,29.12.2006,0.114197564,0.144321,0.117051025,0.142524809
,30.12.2006,0.114261678,0.144456018,0.117033216,0.14235058
,31.12.2006,0.114098538,0.144442285,0.117011453,0.142218878
,01.01.2007,0.113770678,0.144254672,0.116940248,0.142107322
,02.01.2007,0.11330993,0.14391641,0.116799888,0.141960152
,03.01.2007,0.112960218,0.143437249,0.116564868,0.141770749
,04.01.2007,0.113236469,0.14315017,0.116316312,0.141536982
,05.01.2007,0.113855995,0.143227602,0.116168501,0.141321228
,06.01.2007,0.11430447,0.143526155,0.116142893,0.141125664
,07.01.2007,0.114380255,0.143724597,0.11618426,0.14101906
,08.01.2007,0.114079124,0.143615092,0.11616456,0.140928039
,09.01.2007,0.114092714,0.143332383,0.116042469,0.140825965
,10.01.2007,0.114448325,0.143391633,0.115936193,0.140670721
,11.01.2007,0.114646837,0.143585435,0.115942096,0.140575395
,12.01.2007,0.114549565,0.143827323,0.115993255,0.140508919
,13.01.2007,0.113643085,0.143603738,0.115977514,0.140455749
,14.01.2007,0.112434344,0.142795448,0.115763145,0.140342808
,15.01.2007,0.111243413,0.141844964,0.115370432,0.140134798
,16.01.2007,0.109664515,0.140404949,0.114743738,0.139767905
,17.01.2007,0.108635407,0.138852564,0.113935934,0.139240665
,18.01.2007,0.108294174,0.137723593,0.113125598,0.138620056
,19.01.2007,0.107661408,0.136961903,0.112448162,0.137966061
,20.01.2007,0.107204135,0.136003714,0.11178666,0.137320433
,21.01.2007,0.107697008,0.135187723,0.111131218,0.136678778
,22.01.2007,0.10837144,0.135606194,0.110816805,0.13613238
,23.01.2007,0.108296183,0.135447557,0.110604332,0.135695763
,24.01.2007,0.109603672,0.135676751,0.110451339,0.135344483
,25.01.2007,0.111664293,0.13651429,0.110506785,0.135104091
,26.01.2007,0.11278479,0.137748108,0.110812991,0.135002381
,27.01.2007,0.113412426,0.138769401,0.111257872,0.135084611
,28.01.2007,0.113277165,0.139400412,0.111669155,0.13523183
,29.01.2007,0.112719345,0.139404896,0.111936759,0.135433324
,30.01.2007,0.112165023,0.139167487,0.11198879,0.135556896
,31.01.2007,0.111240892,0.138572835,0.111865484,0.135546053
,01.02.2007,0.110156966,0.137937339,0.111642215,0.13545283
,02.02.2007,0.107287633,0.13643361,0.11122533,0.135236178
,03.02.2007,0.106677713,0.134338341,0.110357933,0.134816461
,04.02.2007,0.108298305,0.1338166,0.109551371,0.134207724
,05.02.2007,0.10985963,0.134370751,0.109235796,0.133658614
,06.02.2007,0.111854459,0.135432471,0.109304184,0.133323345
,07.02.2007,0.11330824,0.136844391,0.109695978,0.133239605
,08.02.2007,0.114197666,0.138042029,0.110243158,0.133362004
,09.02.2007,0.114800772,0.1389751,0.11076514,0.133606983
,10.02.2007,0.115241695,0.139651599,0.111223315,0.133897432
,11.02.2007,0.115777804,0.140201863,0.111621057,0.134196876
,12.02.2007,0.116683059,0.140782753,0.111984963,0.134483773
,13.02.2007,0.117218572,0.141525593,0.112374687,0.134779675
,14.02.2007,0.116976037,0.141713285,0.112699397,0.135049997
,15.02.2007,0.116773151,0.141629564,0.112854216,0.135294641
,16.02.2007,0.116688508,0.141507435,0.112927806,0.135448494
,17.02.2007,0.116723938,0.141407967,0.112951049,0.135543888
,18.02.2007,0.116792833,0.141337908,0.112943301,0.135602448
,19.02.2007,0.117023343,0.141362762,0.112943301,0.135624139
,20.02.2007,0.117431924,0.141459955,0.112970422,0.135648001
,21.02.2007,0.118198481,0.141649936,0.113026621,0.135665357
,22.02.2007,0.119501314,0.142232188,0.113170098,0.135721778
,23.02.2007,0.120700523,0.14307289,0.113445707,0.135810779
,24.02.2007,0.121789151,0.14408336,0.113879344,0.136025837
,25.02.2007,0.121122324,0.14460028,0.114339281,0.136323764
,26.02.2007,0.120684025,0.144291285,0.11455597,0.136615526
,27.02.2007,0.121489364,0.144243229,0.114593095,0.136789889
,28.02.2007,0.122274532,0.144797418,0.114731889,0.136920756
,01.03.2007,0.121208723,0.144751539,0.114921638,0.137064793
,02.03.2007,0.120617619,0.144156384,0.114894241,0.13718926
,03.03.2007,0.120332807,0.14362881,0.114724061,0.137211103
,04.03.2007,0.120256648,0.143195732,0.114524727,0.137152129
,05.03.2007,0.121026955,0.142999946,0.114345114,0.13704296
,06.03.2007,0.123361992,0.143715659,0.114319747,0.136940391
,07.03.2007,0.126429757,0.145334935,0.114667433,0.136957846
,08.03.2007,0.128449513,-9999,0.115409776,0.137195833
,09.03.2007,0.129065516,0.148695515,0.11625532,0.137665964
,10.03.2007,0.130644477,0.149764551,0.116966057,0.138205028
,11.03.2007,0.131309337,0.150844939,0.117659552,0.138756346
,12.03.2007,0.133061493,0.151776937,0.11828977,0.139344251
,13.03.2007,0.13572607,0.153319022,0.118985985,0.139902687
,14.03.2007,0.138118449,0.155252267,0.119909357,0.140557749
,15.03.2007,0.1381033,0.156699121,0.120931703,0.141345801
,16.03.2007,0.13653208,0.156665496,0.121653131,0.142156481
,17.03.2007,0.138583157,0.156470895,0.121922579,0.142761818
,18.03.2007,0.141425987,0.157910808,0.122359033,0.143247672
,19.03.2007,0.143377344,0.159513613,0.123136709,0.143826628
,20.03.2007,0.144325468,0.160749894,0.123986842,0.144526372
,21.03.2007,0.14582316,0.161752073,0.12475208,0.145257485
,22.03.2007,0.145860237,0.162435981,0.125466482,0.14598172
,23.03.2007,0.14722757,0.162937296,0.126005433,0.146667188
,24.03.2007,0.146499864,0.163476395,0.126564435,0.147290757
,25.03.2007,0.144955679,0.162475603,0.12680293,0.147895339
,26.03.2007,0.146909627,0.162335372,0.126715775,0.148194733
,27.03.2007,0.147632063,0.162826624,0.12690051,0.148473906
,28.03.2007,0.147844017,0.1628733,0.127133186,0.148778623
,29.03.2007,-9999,-9999,-9999,-9999
,30.03.2007,-9999,-9999,-9999,-9999
,31.03.2007,-9999,-9999,-9999,-9999
,01.04.2007,-9999,-9999,-9999,-9999
,02.04.2007,-9999,-9999,-9999,-9999
,03.04.2007,-9999,-9999,-9999,-9999
,04.04.2007,-9999,-9999,-9999,-9999
,05.04.2007,-9999,-9999,-9999,-9999
,06.04.2007,-9999,-9999,-9999,-9999
,07.04.2007,-9999,-9999,-9999,-9999
,08.04.2007,-9999,-9999,-9999,-9999
,09.04.2007,-9999,-9999,-9999,-9999
,10.04.2007,-9999,-9999,-9999,-9999
,11.04.2007,-9999,-9999,-9999,-9999
,12.04.2007,-9999,-9999,-9999,-9999
,13.04.2007,-9999,-9999,-9999,-9999
,14.04.2007,-9999,-9999,-9999,-9999
,15.04.2007,-9999,-9999,-9999,-9999
,16.04.2007,-9999,-9999,-9999,-9999
,17.04.2007,-9999,-9999,-9999,-9999
,18.04.2007,-9999,-9999,-9999,-9999
,19.04.2007,-9999,-9999,-9999,-9999
,20.04.2007,-9999,-9999,-9999,-9999
,21.04.2007,-9999,-9999,-9999,-9999
,22.04.2007,-9999,-9999,-9999,-9999
,23.04.2007,-9999,-9999,-9999,-9999
,24.04.2007,-9999,-9999,-9999,-9999
,25.04.2007,-9999,-9999,-9999,-9999
,26.04.2007,-9999,-9999,-9999,-9999
,27.04.2007,-9999,-9999,-9999,-9999
,28.04.2007,-9999,-9999,-9999,-9999
,29.04.2007,-9999,-9999,-9999,-9999
,30.04.2007,-9999,-9999,-9999,-9999
,01.05.2007,-9999,-9999,-9999,-9999
,02.05.2007,-9999,-9999,-9999,-9999
,03.05.2007,-9999,-9999,-9999,-9999
,04.05.2007,-9999,-9999,-9999,-9999
,05.05.2007,-9999,-9999,-9999,-9999
,06.05.2007,-9999,-9999,-9999,-9999
,07.05.2007,-9999,-9999,-9999,-9999
,08.05.2007,-9999,-9999,-9999,-9999
,09.05.2007,-9999,-9999,-9999,-9999
,10.05.2007,-9999,-9999,-9999,-9999
,11.05.2007,-9999,-9999,-9999,-9999
,12.05.2007,-9999,-9999,-9999,-9999
,13.05.2007,-9999,-9999,-9999,-9999
,14.05.2007,-9999,-9999,-9999,-9999
,15.05.2007,-9999,-9999,-9999,-9999
,16.05.2007,-9999,-9999,-9999,-9999
,17.05.2007,-9999,-9999,-9999,-9999
,18.05.2007,-9999,-9999,-9999,-9999
,19.05.2007,-9999,-9999,-9999,-9999
,20.05.2007,-9999,-9999,-9999,-9999
,21.05.2007,-9999,-9999,-9999,-9999
,22.05.2007,-9999,-9999,-9999,-9999
,23.05.2007,-9999,-9999,-9999,-9999
,24.05.2007,-9999,-9999,-9999,-9999
,25.05.2007,-9999,-9999,-9999,-9999
,26.05.2007,-9999,-9999,-9999,-9999
,27.05.2007,-9999,-9999,-9999,-9999
,28.05.2007,-9999,-9999,-9999,-9999
,29.05.2007,-9999,-9999,-9999,-9999
,30.05.2007,-9999,-9999,-9999,-9999
,31.05.2007,-9999,-9999,-9999,-9999
,01.06.2007,-9999,-9999,-9999,-9999
,02.06.2007,-9999,-9999,-9999,-9999
,03.06.2007,-9999,-9999,-9999,-9999
,04.06.2007,-9999,-9999,-9999,-9999
,05.06.2007,-9999,-9999,-9999,-9999
,06.06.2007,-9999,-9999,-9999,-9999
,07.06.2007,-9999,-9999,-9999,-9999
,08.06.2007,-9999,-9999,-9999,-9999
,09.06.2007,-9999,-9999,-9999,-9999
,10.06.2007,-9999,-9999,-9999,-9999
,11.06.2007,-9999,-9999,-9999,-9999
,12.06.2007,-9999,-9999,-9999,-9999
,13.06.2007,-9999,-9999,-9999,-9999
,14.06.2007,-9999,-9999,-9999,-9999
,15.06.2007,-9999,-9999,-9999,-9999
,16.06.2007,-9999,-9999,-9999,-9999
,17.06.2007,-9999,-9999,-9999,-9999
,18.06.2007,-9999,-9999,-9999,-9999
,19.06.2007,-9999,-9999,-9999,-9999
,20.06.2007,-9999,-9999,-9999,-9999
,21.06.2007,-9999,-9999,-9999,-9999
,22.06.2007,-9999,-9999,-9999,-9999
,23.06.2007,-9999,-9999,-9999,-9999
,24.06.2007,-9999,-9999,-9999,-9999
,25.06.2007,-9999,-9999,-9999,-9999
,26.06.2007,-9999,-9999,-9999,-9999
,27.06.2007,-9999,-9999,-9999,-9999
,28.06.2007,-9999,-9999,-9999,-9999
,29.06.2007,-9999,-9999,-9999,-9999
,30.06.2007,-9999,-9999,-9999,-9999
,01.07.2007,-9999,-9999,-9999,-9999
,02.07.2007,-9999,-9999,-9999,-9999
,03.07.2007,-9999,-9999,-9999,-9999
,04.07.2007,-9999,-9999,-9999,-9999
,05.07.2007,-9999,-9999,-9999,-9999
,06.07.2007,-9999,-9999,-9999,-9999
,07.07.2007,-9999,-9999,-9999,-9999
,08.07.2007,-9999,-9999,-9999,-9999
,09.07.2007,-9999,-9999,-9999,-9999
,10.07.2007,-9999,-9999,-9999,-9999
,11.07.2007,-9999,-9999,-9999,-9999
,12.07.2007,-9999,-9999,-9999,-9999
,13.07.2007,0.281251888,0.205972015,0.161362114,0.188267685
,14.07.2007,0.280445693,0.204543194,0.160627536,0.188188574
,15.07.2007,0.282335258,0.205011043,0.160212008,0.187924965
,16.07.2007,0.284886942,0.206560226,0.160386272,0.187814324
,17.07.2007,0.286385545,0.208372307,0.161029303,0.187988228
,18.07.2007,0.287374418,0.209896224,0.161844215,0.188418107
,19.07.2007,0.287643188,0.211294668,0.162714526,0.18899394
,20.07.2007,0.286657386,0.21195274,0.163461968,0.189644967
,21.07.2007,0.287102125,0.212499773,0.164000934,0.190254853
,22.07.2007,0.28841978,0.213466351,0.164555543,0.190807413
,23.07.2007,0.289720189,0.214632525,0.1652206,0.191382236
,24.07.2007,0.290112605,0.215700675,0.165987129,0.1920008
,25.07.2007,0.290021064,0.216384432,0.16667022,0.192652638
,26.07.2007,0.288878127,0.216661221,0.167210559,0.193281665
,27.07.2007,0.28752621,0.217119155,0.167744627,0.19386628
,28.07.2007,0.304872008,0.216268484,0.167923655,0.194349762
,29.07.2007,0.341304795,0.214765996,0.167310965,0.194406208
,30.07.2007,0.35760141,0.214235603,0.166684854,0.194196568
,31.07.2007,0.36755515,0.214507832,0.166352782,0.19394946
,01.08.2007,0.373738908,0.215468231,0.166404035,0.193796464
,02.08.2007,0.374050241,0.215857687,0.166682379,0.19387161
,03.08.2007,0.39403305,0.215790781,0.16678011,0.193987046
,04.08.2007,0.405524639,0.215488564,0.166662834,0.194054184
,05.08.2007,0.405320784,0.214725301,0.166343052,0.193949459
,06.08.2007,0.405657512,0.214939816,0.166018715,0.193750847
,07.08.2007,0.411499318,0.215064628,0.166089399,0.193608669
,08.08.2007,0.411892475,0.214287778,0.165892036,0.193514809
,09.08.2007,0.411525915,0.214070576,0.16553417,0.193340578
,10.08.2007,0.412497848,0.214762951,0.16542471,0.193147686
,11.08.2007,0.412197125,0.215689039,0.165636371,0.193088766
,12.08.2007,0.411738025,0.216384438,0.165957812,0.193187861
,13.08.2007,0.411345538,0.217224239,0.166296697,0.193345938
,14.08.2007,0.407907213,0.217262212,0.166650621,0.193576482
,15.08.2007,0.405439168,0.21718045,0.166728793,0.193756218
,16.08.2007,0.402054392,0.216084791,0.166587145,0.193868921
,17.08.2007,0.403572176,0.21612532,0.166240572,0.193764265
,18.08.2007,0.403106784,0.216690353,0.166269841,0.19367572
,19.08.2007,0.402373739,0.217124948,0.166413793,0.19368377
,20.08.2007,0.401958797,0.217349731,0.166550492,0.193804514
,21.08.2007,0.402304003,0.217966439,0.16671903,0.193882341
,22.08.2007,0.401916813,0.218625187,0.167002589,0.19402464
,23.08.2007,0.399451017,0.218938885,0.167281521,0.194185811
,24.08.2007,0.393077521,0.217464381,0.167257062,0.194390078
,25.08.2007,0.392661335,0.2161487,0.166640907,0.194333631
,26.08.2007,0.394113887,0.216384437,0.166196675,0.194027338
,27.08.2007,0.394766588,0.21734395,0.166208871,0.193807198
,28.08.2007,0.392285984,0.218985015,0.166650781,0.19378573
,29.08.2007,0.390662046,0.220308196,0.1669341,0.193812565
,30.08.2007,0.389702405,0.219996273,0.166784999,0.193774997
,31.08.2007,0.39036866,0.22040532,0.166682373,0.19368914
,01.09.2007,0.390962109,0.221266184,0.166846106,0.193656945
,02.09.2007,0.391023807,0.222117168,0.167154258,0.193772313
,03.09.2007,0.390460577,0.223094656,0.167555857,0.193957518
,04.09.2007,0.388826292,0.223391363,0.16791383,0.19423687
,05.09.2007,0.38798297,0.223732861,0.168132283,0.194446542
,06.09.2007,0.384397348,0.22362604,0.16828701,0.194669803
,07.09.2007,0.380528406,0.222440073,0.168110197,0.194755914
,08.09.2007,0.378473357,0.221328248,0.167590174,0.194629441
,09.09.2007,0.374165818,0.220417375,0.167044189,0.194339004
,10.09.2007,0.368928074,0.218160281,0.166226113,0.193933379
,11.09.2007,0.367410853,0.216448768,0.165067638,0.193332604
,12.09.2007,0.367969082,0.215799499,0.164102613,0.19254304
,13.09.2007,0.368740544,0.216244659,0.163560932,0.191830036
,14.09.2007,0.366238003,0.216399045,0.163362926,0.19135291
,15.09.2007,0.364451434,0.215599004,0.163010788,0.19103081
,16.09.2007,0.366061989,0.215683218,0.162565155,0.190581471
,17.09.2007,0.364492845,0.216148588,0.162447236,0.190257471
,18.09.2007,0.362599315,0.215732664,0.162305352,0.190010717
,19.09.2007,0.361946457,0.215508843,0.161997773,0.189742957
,20.09.2007,0.362631005,0.215642496,0.161745705,0.1895019
,21.09.2007,0.364175285,0.216483532,0.161719312,0.189242498
,22.09.2007,0.363381678,0.217332215,0.161952143,0.189178999
,23.09.2007,0.362699749,0.217826056,0.162175548,0.189178994
,24.09.2007,0.356929114,0.217279925,0.162283704,0.18924514
,25.09.2007,0.348605346,0.214451803,0.161717098,0.189147267
,26.09.2007,0.347730161,0.211358607,0.160257726,0.188592375
,27.09.2007,0.349798429,0.209667575,0.158775057,0.187640674
,28.09.2007,0.352665786,0.209136126,0.157673712,0.186605189
,29.09.2007,0.355371501,0.209253123,0.156986814,0.185727396
,30.09.2007,0.355799951,0.209430194,0.15663346,0.185058265
,01.10.2007,0.354959728,0.209110523,0.156290016,0.184539147
,02.10.2007,0.356278018,0.208808047,0.155862503,0.18405733
,03.10.2007,0.355601907,0.208822366,0.155545832,0.183584051
,04.10.2007,0.356412748,0.208713975,0.155248287,0.183178968
,05.10.2007,0.357711853,0.209104715,0.155061023,0.182846991
,06.10.2007,0.359744452,0.209990562,0.155077405,0.182585283
,07.10.2007,0.358482773,0.210961658,0.155356031,0.182445438
,08.10.2007,0.353502877,0.210242744,0.155456768,0.182466154
,09.10.2007,0.352235237,0.20900784,0.155007266,0.182310861
,10.10.2007,0.352025855,0.208637039,0.154488415,0.181956584
,11.10.2007,0.351680337,0.208614226,0.15415242,0.181607853
,12.10.2007,0.350530255,0.208873648,0.153972935,0.181259512
,13.10.2007,0.348256393,0.208608531,0.153828518,0.181006897
,14.10.2007,0.341292023,0.207227211,0.153486472,0.180775101
,15.10.2007,0.344777516,0.204175496,0.152446945,0.18031721
,16.10.2007,0.354470277,0.202278168,0.151065507,0.17948807
,17.10.2007,0.358692908,0.201210827,0.149918469,0.178495005
,18.10.2007,0.357399867,-9999,0.148984525,0.177553604
,19.10.2007,0.356855435,0.198414306,0.147942617,0.176640578
,20.10.2007,0.360557388,0.198289513,0.147018202,0.175694904
,21.10.2007,0.358290123,0.199067334,0.146680623,0.174908675
,22.10.2007,0.351099705,0.19717288,0.146262341,0.174331121
,23.10.2007,0.351134923,0.19505695,0.145144149,0.173616518
,24.10.2007,0.353312425,0.194897946,0.144207761,0.172710611
,25.10.2007,0.354791532,0.195725494,0.143804688,0.171922384
,26.10.2007,0.354878067,0.197017473,0.143822588,0.171403086
,27.10.2007,0.351850697,0.197458326,0.144006102,0.171151267
,28.10.2007,0.347683536,0.196492075,0.143885253,0.170944507
,29.10.2007,0.34760386,0.195892807,0.143424702,0.170598591
,30.10.2007,0.34847152,0.196442314,0.14313895,0.170193444
,31.10.2007,0.347080268,0.197681829,0.143263926,0.16991043
,01.11.2007,0.341866641,0.19744198,0.143424673,0.16980375
,02.11.2007,0.339651798,0.196739317,0.14319251,0.169669848
,03.11.2007,0.334657027,0.19592606,0.142858052,0.169397291
,04.11.2007,0.332176894,0.194906237,0.142306101,0.169011188
,05.11.2007,0.331456784,0.194933523,0.141839651,0.168556441
,06.11.2007,0.326172035,0.194542689,0.141597925,0.168139405
,07.11.2007,0.322790238,0.193254925,0.141066604,0.16773039
,08.11.2007,0.321636264,0.192849288,0.140463576,0.16721627
,09.11.2007,0.320136885,0.193211167,0.1401439,0.166715329
,10.11.2007,0.318772783,0.193636132,0.140022756,0.166342653
,11.11.2007,0.316906789,0.193982497,0.14000294,0.166078167
,12.11.2007,0.315082777,0.1943074,0.139991932,0.165882413
,13.11.2007,0.31114571,0.193966227,0.13994351,0.165723473
,14.11.2007,0.308856727,0.19353257,0.139683933,0.165513315
,15.11.2007,0.30228485,0.192417823,0.1393566,0.165227665
,16.11.2007,0.300660592,0.190813618,0.138611366,0.164796097
,17.11.2007,0.300432353,0.190856766,0.138008018,0.164241156
,18.11.2007,0.299475904,0.191200179,0.137737473,0.163747965
,19.11.2007,0.298369904,0.191907118,0.137650275,0.163396232
,20.11.2007,0.295880276,0.192544881,0.137737469,0.16320963
,21.11.2007,0.291498997,0.191836831,0.137737475,0.163093373
,22.11.2007,0.287592935,0.190158085,0.137275783,0.162861029
,23.11.2007,0.284468983,0.188147341,0.136437479,0.162411437
,24.11.2007,0.281613211,0.186314477,0.135427265,0.16173118
,25.11.2007,0.279385579,0.18447633,0.134382834,0.160930077
,26.11.2007,0.278129143,0.183131065,0.133338887,0.16004992
,27.11.2007,0.276790398,0.182151678,0.132450951,0.159155906
,28.11.2007,0.276319458,0.181463733,0.131710902,0.158319558
,29.11.2007,0.274563658,0.180984267,0.131089712,0.157561756
,30.11.2007,0.273009483,0.180103188,0.130487218,0.156867622
,01.12.2007,0.271102746,0.179060773,0.129833745,0.156187123
,02.12.2007,0.270235157,0.178094412,0.129112962,0.155482508
,03.12.2007,0.26967381,0.177366541,0.128455207,0.154770397
,04.12.2007,0.273268259,0.17723209,0.127891208,0.154078943
,05.12.2007,0.279680928,0.179274903,0.127761879,0.1535224
,06.12.2007,0.28010803,0.18123844,0.128248243,0.15328891
,07.12.2007,0.279650779,0.182135847,0.128750269,0.153335585
,08.12.2007,0.277202363,0.182143713,0.129020592,0.15344297
,09.12.2007,0.274897567,0.181448072,0.128972373,0.153445305
,10.12.2007,0.273120273,0.180583952,0.128681164,0.153298251
,11.12.2007,0.272294336,0.179761323,0.128271189,0.153018369
,12.12.2007,0.27234651,0.179331303,0.127855723,0.152661967
,13.12.2007,0.272255216,0.179162079,0.12754725,0.152287447
,14.12.2007,0.27196838,0.178969563,0.127309949,0.151943645
,15.12.2007,0.271164462,0.178725191,0.127072914,0.151637409
,16.12.2007,0.269644743,0.178120337,0.12676767,0.15131765
,17.12.2007,0.268521125,0.177340701,0.12636135,0.150958993
,18.12.2007,0.267803782,0.176625003,0.125893791,0.150529258
,19.12.2007,0.267345519,0.176075829,0.125449935,0.150088732
,20.12.2007,0.267074667,0.17564341,0.125039949,0.149623667
,21.12.2007,0.266845878,0.17534777,0.124680065,0.149191604
,22.12.2007,0.266588223,0.175088368,0.124374136,0.148778629
,23.12.2007,0.266002636,0.174780485,0.124078904,0.148398376
,24.12.2007,0.265417759,0.174426808,0.123780003,0.148027848
,25.12.2007,0.264872126,0.174099125,0.12347948,0.147666992
,26.12.2007,0.264561198,0.173853607,0.123193678,0.147299834
,27.12.2007,0.263236408,0.17358021,0.122934749,0.146983278
,28.12.2007,0.261988456,0.173312167,0.122676156,0.146664863
,29.12.2007,0.26062068,0.173085166,0.122426014,0.146344588
,30.12.2007,0.257809682,0.172868527,0.122178198,0.146020194
,31.12.2007,0.254371049,0.172667325,0.121948934,0.145709808
,01.01.2008,0.248231704,0.172484083,0.121715874,0.14541339
,02.01.2008,0.237865078,0.172158607,0.121442635,0.14513088
,03.01.2008,0.230320641,0.171737037,0.121133397,0.144871263
,04.01.2008,0.230193096,0.1714073,0.12083874,0.144587137
,05.01.2008,0.23177162,0.171288177,0.120600905,0.144271819
,06.01.2008,0.234206233,0.171313518,0.1204378,0.143997376
,07.01.2008,0.237047138,0.17145293,0.120353283,0.143761425
,08.01.2008,0.237711087,0.171584794,0.120286903,0.143566099
,09.01.2008,0.235893724,0.171638063,0.120234617,0.143400089
,10.01.2008,0.234229104,0.171605083,0.120154206,0.143243153
,11.01.2008,0.233005982,0.17153914,0.120057755,0.143081841
,12.01.2008,0.232450513,0.171485891,0.119937253,0.142934065
,13.01.2008,0.230560857,0.171437719,0.11982084,0.142755069
,14.01.2008,0.22762675,0.171356601,0.119706496,0.14260079
,15.01.2008,0.225087009,0.171204585,0.119536113,0.142433212
,16.01.2008,0.221630676,0.170974175,0.119359865,0.142236736
,17.01.2008,0.213854585,0.170756589,0.11913977,0.142033727
,18.01.2008,0.205683149,0.170385069,0.11889396,0.141797481
,19.01.2008,0.201017031,0.169923215,0.11856468,0.141505834
,20.01.2008,0.197292131,0.169477213,0.11820211,0.141174555
,21.01.2008,0.194587402,0.168991704,0.11781636,0.140819332
,22.01.2008,0.189968476,0.168519547,0.117431342,0.140424763
,23.01.2008,-9999,0.16782797,0.117060958,0.140059601
,24.01.2008,0.182297812,0.166748621,0.116624107,0.139657484
,25.01.2008,0.181290225,0.165608954,0.116233547,0.139267068
,26.01.2008,0.184266578,0.164953972,0.115914561,0.138881699
,27.01.2008,0.191490155,0.16503333,0.11579655,0.138560668
,28.01.2008,0.199005472,0.165842529,0.115902757,0.138415689
,29.01.2008,0.205971437,0.166900908,0.116205972,0.138380555
,30.01.2008,0.200826578,0.167697823,0.116539218,0.138492562
,31.01.2008,0.19253149,0.167612751,0.116578696,0.1385343
,01.02.2008,0.19061965,0.16699305,0.116405049,0.138485972
,02.02.2008,0.191831718,0.166746042,0.116251264,0.13840911
,03.02.2008,0.190035968,0.166369788,0.116101542,0.138259846
,04.02.2008,0.18989112,0.165954228,0.115946036,0.138117249
,05.02.2008,0.188854695,0.165611324,0.11579459,0.137963787
,06.02.2008,0.184815158,0.164929339,0.115560763,0.137806053
,07.02.2008,0.182287216,0.163572609,0.115250753,0.137615598
,08.02.2008,0.185034944,0.162924959,0.115023439,0.137383753
,09.02.2008,0.189516058,0.163249944,0.114976448,0.137176158
,10.02.2008,0.19613968,0.164283562,0.11517821,0.137097534
,11.02.2008,0.200901725,0.165204445,0.115384115,0.137069155
,12.02.2008,0.20598742,0.165680933,0.115594153,0.137104085
,13.02.2008,0.208772259,0.165904623,0.115774941,0.137176155
,14.02.2008,0.212778902,0.166671249,0.11611139,0.137320354
,15.02.2008,0.216155086,0.166711188,0.116229589,0.137440589
,16.02.2008,0.216939827,0.167277715,0.116487899,0.137582764
,17.02.2008,0.219737199,0.167622633,0.116667522,0.137703136
,18.02.2008,0.221672018,0.167592702,0.116722841,0.137801665
,19.02.2008,0.221755509,0.16803071,0.116902684,0.137924337
,20.02.2008,0.224153846,0.168449288,0.117112383,0.138029537
,21.02.2008,0.227800063,0.168667649,0.117223264,0.138108472
,22.02.2008,0.231015335,0.168951462,0.117377798,0.13817866
,23.02.2008,0.234956113,0.16914756,0.117504695,0.138259834
,24.02.2008,0.241079436,0.169323654,0.117611826,0.138330065
,25.02.2008,0.252522845,0.169537636,0.117719016,0.138409101
,26.02.2008,0.256589652,0.169877833,0.117858054,0.138488164
,27.02.2008,0.258400604,0.170491203,0.118017073,0.138571648
,28.02.2008,0.262055591,0.17150133,0.118269793,0.138696936
,29.02.2008,0.265953261,0.173284543,0.1187363,0.13890589
,01.03.2008,0.26879916,0.175170929,0.119420045,0.139245032
,02.03.2008,0.272591953,0.177432081,0.120275033,0.139730372
,03.03.2008,0.268157073,0.178322677,0.121190033,0.140325162
,04.03.2008,0.267001037,0.177837723,0.121564019,0.14086815
,05.03.2008,0.266884882,0.177759973,0.121695613,0.141218986
,06.03.2008,0.265681644,0.177679705,0.121792846,0.141443536
,07.03.2008,0.26474114,0.177309608,0.121788793,0.14159484
,08.03.2008,0.266954029,0.177371708,0.121736118,0.141654942
,09.03.2008,0.269886119,0.178439613,0.121880015,0.141721745
,10.03.2008,0.271267304,0.179628398,0.122289918,0.141882151
,11.03.2008,0.27310311,0.180712128,0.122775926,0.142174264
,12.03.2008,0.276922033,0.182267776,0.123328446,0.142522598
,13.03.2008,0.276632717,0.183841123,0.124089246,0.142974396
,14.03.2008,0.275925545,0.184605771,0.124754085,0.143516775
,15.03.2008,0.27493431,0.184921188,0.125233505,0.144024376
,16.03.2008,0.274924684,0.185375063,0.125569571,0.144449705
,17.03.2008,0.27113583,0.185027415,0.125835891,0.144823891
,18.03.2008,0.269237194,0.184063198,0.125761535,0.145069893
,19.03.2008,0.269616798,0.183727375,0.125559233,0.145139908
,20.03.2008,0.271696753,0.184155726,0.125513845,0.145164757
,21.03.2008,0.272628322,0.185181281,0.125707866,0.145228013
,22.03.2008,0.271643589,0.185773696,0.126050889,0.145417909
,23.03.2008,0.269551985,0.185704588,0.126263991,0.145644148
,24.03.2008,0.269938825,0.185563664,0.126288832,0.145795847
,25.03.2008,0.272432765,0.186450115,0.126419334,0.145922725
