@T,D4,,,,
descr,observed soil water content at probe D4 depths 30cm 60cm 90cm 150cm,,,,
unit,dimensionless,,,,
,,,,,
missing_val,-9999,,,,
date_start,04.10.2002,,,,
date_end,31.01.2020,,,,
date_format,dd.MM.yyyy,,,,
,,,,,
@H,date,swc[0],swc[1],swc[2],swc[3]
name,,Drake,,,
ID,,1,,,
elevation,,1572,,,
x,,513672,,,
y,,4495127,,,
,07.06.2006,0.204950288,0.353723377,0.224042565,0.203301708
,08.06.2006,0.205851976,0.356193547,0.225243615,-9999
,09.06.2006,0.205734396,0.357864426,0.226370095,0.204501865
,10.06.2006,0.205685994,0.359120816,0.227252767,0.205141065
,11.06.2006,0.205394173,0.359755962,0.22792484,0.205778661
,12.06.2006,0.2058846,0.36052387,0.22838814,0.206381135
,13.06.2006,0.20723553,0.361954439,0.228887062,0.206925948
,14.06.2006,0.20840537,0.36401586,0.229614736,0.207446407
,15.06.2006,0.208769995,0.365942773,0.230507911,0.207978879
,16.06.2006,0.208202838,0.367037895,0.231309071,0.208529015
,17.06.2006,0.207084851,0.366928694,0.231770535,0.20906875
,18.06.2006,0.208003331,0.367215888,0.231885261,0.209595241
,19.06.2006,0.208861888,0.368451258,0.232176672,0.21005479
,20.06.2006,0.209086102,0.369684945,0.232645116,0.210483882
,21.06.2006,0.208626601,0.370306738,0.233060978,0.210890863
,22.06.2006,0.208307873,0.370693176,0.233308946,0.211323797
,23.06.2006,0.20719281,0.370180773,0.233373915,0.21168072
,24.06.2006,0.208664353,0.370575271,0.233238073,0.212043695
,25.06.2006,0.208310793,0.371523796,0.233400502,0.212319003
,26.06.2006,0.207909024,0.371593063,0.233521608,0.212585989
,27.06.2006,0.208575698,0.371984368,0.233536383,0.212850343
,28.06.2006,0.209216045,0.373025013,0.233701895,0.213089279
,29.06.2006,0.209189593,0.373650147,0.233967998,0.213316994
,30.06.2006,0.21084941,0.374943525,0.234225443,0.21353914
,01.07.2006,0.211704061,0.376666421,0.234764529,0.213792798
,02.07.2006,0.211995712,0.378052214,0.235381503,0.21408373
,03.07.2006,0.212132057,0.378946186,0.235916191,0.21441201
,04.07.2006,0.212007293,0.379556623,0.236335533,0.214746322
,05.07.2006,0.212380618,0.380283335,0.236633218,0.215080938
,06.07.2006,0.212216803,0.380667657,0.236919196,0.215390083
,07.07.2006,0.21262412,0.381159769,0.237121897,0.215688034
,08.07.2006,0.212637793,0.38207058,0.237393325,0.215991962
,09.07.2006,0.209412076,0.381172483,0.23753655,0.216253095
,10.07.2006,0.207483158,0.378229933,0.236868661,0.21647993
,11.07.2006,0.210394425,0.377858773,0.235895388,0.21662932
,12.07.2006,0.210942618,0.37897504,0.23572597,0.216666678
,13.07.2006,0.213954976,0.380742403,0.235913227,0.216678175
,14.07.2006,0.216406611,0.383846592,0.236704804,0.216775908
,15.07.2006,0.218694447,0.386999168,0.237880135,0.21693693
,16.07.2006,0.220394745,0.390187987,0.239298678,0.217221763
,17.07.2006,0.221165219,0.392684457,0.24078234,0.217624946
,18.07.2006,0.221009098,0.39424001,0.24202988,0.218109348
,19.07.2006,0.221422716,0.395406078,0.242990781,0.2186464
,20.07.2006,0.221050191,0.39632424,0.243799333,0.219195802
,21.07.2006,0.220313487,0.396408945,0.244360482,0.219722851
,22.07.2006,0.220802515,0.396688493,0.24466717,0.220244836
,23.07.2006,0.22151015,0.397523667,0.245019721,0.220665855
,24.07.2006,0.222572282,0.398755029,0.245521724,0.221061194
,25.07.2006,0.222358531,0.400026867,0.246195038,0.221488985
,26.07.2006,0.220025489,0.399516288,0.246631229,0.221896858
,27.07.2006,0.219519789,0.398249523,0.246429838,0.222284742
,28.07.2006,0.221121448,0.398542499,0.246173646,0.222623387
,29.07.2006,0.222056613,0.399733145,0.246377985,0.222868786
,30.07.2006,0.223126838,0.400968536,0.246823598,0.223102677
,31.07.2006,-9999,-9999,-9999,-9999
,01.08.2006,-9999,-9999,-9999,-9999
,02.08.2006,0.223145166,0.403369033,0.248475875,0.22400155
,03.08.2006,0.22232501,0.403061055,0.248592393,0.22432708
,04.08.2006,0.22194365,0.402518076,0.248491201,0.22461765
,05.08.2006,0.222293687,0.402530852,0.248356324,0.224846738
,06.08.2006,0.221402819,0.40223609,0.24832568,0.225023055
,07.08.2006,0.222050279,0.402013933,0.24812651,0.225172992
,08.08.2006,0.222990878,0.40272323,0.248123447,0.225302406
,09.08.2006,0.223525209,0.403668654,0.248393115,0.225425968
,10.08.2006,-9999,-9999,-9999,-9999
,11.08.2006,-9999,-9999,-9999,-9999
,12.08.2006,-9999,-9999,-9999,-9999
,13.08.2006,-9999,-9999,-9999,-9999
,14.08.2006,-9999,-9999,-9999,-9999
,15.08.2006,-9999,-9999,-9999,-9999
,16.08.2006,-9999,-9999,-9999,-9999
,17.08.2006,-9999,-9999,-9999,-9999
,18.08.2006,-9999,-9999,-9999,-9999
,19.08.2006,-9999,-9999,-9999,-9999
,20.08.2006,-9999,-9999,-9999,-9999
,21.08.2006,-9999,-9999,-9999,-9999
,22.08.2006,-9999,-9999,-9999,-9999
,23.08.2006,-9999,-9999,-9999,-9999
,24.08.2006,0.221413963,0.401736425,0.247009893,0.226250766
,25.08.2006,0.221237617,0.402445395,0.247257438,0.226262563
,26.08.2006,0.218745261,0.401668369,0.247358328,0.22628321
,27.08.2006,0.216346131,0.399478191,0.246841956,0.22630976
,28.08.2006,0.213179444,0.396359095,0.245780715,0.22628321
,29.08.2006,0.213124825,0.393733893,0.244263536,0.226138738
,30.08.2006,-9999,-9999,-9999,-9999
,31.08.2006,-9999,-9999,-9999,-9999
,01.09.2006,-9999,-9999,-9999,-9999
,02.09.2006,0.211999463,0.392326788,0.24206601,0.22499367
,03.09.2006,0.210616084,0.39001175,0.24121878,0.224738052
,04.09.2006,0.210710975,0.388783817,0.240195854,0.224465002
,05.09.2006,0.21073007,0.387955432,0.239472396,0.224127625
,06.09.2006,0.211562455,0.388013941,0.238941852,0.223761248
,07.09.2006,0.211761297,0.388294148,0.23873823,0.223439141
,08.09.2006,0.211336245,0.388352722,0.238642431,0.223140697
,09.09.2006,0.210140065,0.387616912,0.23843896,0.222900942
,10.09.2006,0.208826407,0.386306265,0.237972595,0.222667195
,11.09.2006,0.208151192,0.384998062,0.237303855,0.222436505
,12.09.2006,0.208883883,0.375051958,0.236308993,0.217790168
,13.09.2006,0.221061583,0.331489018,0.234110646,0.195516346
,14.09.2006,0.222582074,0.331507976,0.233463565,0.195201817
,15.09.2006,0.224747613,0.332685023,0.233367213,0.194895924
,16.09.2006,0.222543506,0.333459528,0.233718517,0.194629195
,17.09.2006,0.217552652,0.330942546,0.233463624,0.194432069
,18.09.2006,0.216468873,0.328189116,0.232219376,0.194218427
,19.09.2006,0.215417651,0.326263648,0.230901704,0.19393287
,20.09.2006,0.216265301,0.325333252,0.22977929,0.193561735
,21.09.2006,0.216816844,0.325378376,0.22914554,0.193144007
,22.09.2006,0.214559119,0.32467916,0.228727751,0.192737869
,23.09.2006,0.212050368,0.322691357,0.227936495,0.19237912
,24.09.2006,0.210341252,0.320326576,0.22671591,0.192018031
,25.09.2006,0.211547277,0.319216391,0.225486979,0.191588553
,26.09.2006,0.212709866,0.319342866,0.224769092,0.191112932
,27.09.2006,0.213976611,0.320046617,0.224507843,0.190684647
,28.09.2006,0.212712829,0.320210613,0.224553393,0.190267896
,29.09.2006,0.21330711,0.319834251,0.224353021,0.189917367
,30.09.2006,0.214290399,0.320296271,0.224228596,0.189630114
,01.10.2006,0.214902185,0.32094527,0.224365162,0.189375903
,02.10.2006,0.214943869,0.321382071,0.224583773,0.189151929
,03.10.2006,0.21507515,0.321617428,0.2247387,0.188996333
,04.10.2006,0.213861017,0.321583863,0.224851133,0.188859913
,05.10.2006,0.212887628,0.320557353,0.224687056,0.188720823
,06.10.2006,0.214263043,0.320449124,0.224371231,0.188592696
,07.10.2006,0.21563841,0.321165533,0.224392479,0.188431926
,08.10.2006,0.216037239,0.322339162,0.22474176,0.188347485
,09.10.2006,0.211691749,0.321513254,0.225027454,0.188260342
,10.10.2006,0.206362705,0.317950946,0.224310735,0.188162353
,11.10.2006,0.203668364,0.314031016,0.222591043,0.188001806
,12.10.2006,0.203506082,0.311435812,0.220704539,0.187724449
,13.10.2006,0.203333126,0.310176176,0.21927044,0.187295301
,14.10.2006,0.203190752,0.309248069,0.218203017,0.186807099
,15.10.2006,0.203396818,0.308452848,0.217359123,0.186284473
,16.10.2006,0.20436622,0.308609578,0.216778714,0.185797833
,17.10.2006,0.202551755,0.308394594,0.216454729,0.185357804
,18.10.2006,0.19729191,0.305727776,0.215789952,0.184942656
,19.10.2006,0.193984598,0.301931353,0.214189285,0.184525365
,20.10.2006,0.192894683,0.2987559,0.212234198,0.184025369
,21.10.2006,0.193012132,0.297216598,0.210491088,0.183432338
,22.10.2006,0.191162341,0.29568982,0.209198948,0.182773579
,23.10.2006,0.190405178,0.293795415,0.207859381,0.182086845
,24.10.2006,0.191641994,0.292988568,0.206669328,0.181393653
,25.10.2006,0.192665386,0.293154719,0.205964725,0.180723298
,26.10.2006,0.19307225,0.293703121,0.205638918,0.180115394
,27.10.2006,0.189718714,0.29253329,0.205376827,0.179535183
,28.10.2006,0.189643984,0.290879451,0.204496884,0.17903535
,29.10.2006,0.190610482,0.290531023,0.203727928,0.178544271
,30.10.2006,0.191392984,0.290724496,0.203312621,0.17805137
,31.10.2006,0.189697022,0.290531215,0.203083723,0.177611836
,01.11.2006,0.188107756,0.288737463,0.202526485,0.177196619
,02.11.2006,0.185980789,0.286587412,0.201525712,0.176771475
,03.11.2006,0.185692478,0.28472433,0.20035184,0.176312931
,04.11.2006,0.18809522,0.284328216,0.199379946,0.175834158
,05.11.2006,0.189726732,0.284911885,0.198967089,0.175311802
,06.11.2006,0.191647051,0.285774893,0.19891624,0.174821622
,07.11.2006,0.192841576,0.287002306,0.199190415,0.174405086
,08.11.2006,0.194704739,0.288352008,0.199631809,0.174072282
,09.11.2006,0.195051588,0.289908985,0.200300701,0.173872268
,10.11.2006,0.192578857,0.289719368,0.20078608,0.17371131
,11.11.2006,0.188941064,0.287855608,0.200632732,0.173594545
,12.11.2006,0.188035083,0.285597405,0.199773506,0.173477828
,13.11.2006,0.185601005,0.283957443,0.198806173,0.173236769
,14.11.2006,0.184560133,0.281693532,0.197644705,0.172949307
,15.11.2006,0.18408311,0.280448575,0.196546019,0.17258975
,16.11.2006,0.183326573,0.27925512,0.195641168,0.172148017
,17.11.2006,0.184899297,0.278770871,0.194819725,0.17169148
,18.11.2006,0.18566796,-9999,0.19444878,0.171240816
,19.11.2006,0.185459992,0.279509227,0.194320593,0.170826832
,20.11.2006,0.184317733,0.279079877,0.19417297,0.170467318
,21.11.2006,0.184200342,0.278259873,0.193805598,0.170118509
,22.11.2006,0.185246284,0.278314703,0.193446933,0.169808538
,23.11.2006,0.185607547,0.278722833,0.193338573,0.169498907
,24.11.2006,0.185593903,0.278949342,0.193341351,0.169222818
,25.11.2006,0.184211283,0.278421081,0.193274698,0.168962321
,26.11.2006,0.184093902,0.277855584,0.19297491,0.168740328
,27.11.2006,0.18202796,0.277065343,0.192636603,0.168472622
,28.11.2006,0.179637698,0.275120826,0.191961103,0.168276469
,29.11.2006,0.179151373,0.273417959,0.190983472,0.167955796
,30.11.2006,0.178081158,0.272296593,0.190082993,0.167632923
,01.12.2006,0.176891235,0.270837155,0.18923174,0.16726477
,02.12.2006,0.176019817,0.269607672,0.18833897,0.166841353
,03.12.2006,0.174540251,0.268193826,0.187424195,0.166398308
,04.12.2006,0.173435686,0.266610476,0.186441404,0.165943374
,05.12.2006,0.173254189,0.265449054,0.185475199,0.165456384
,06.12.2006,0.173280503,0.264752997,0.184633542,0.164977815
,07.12.2006,0.173435645,0.264240835,0.183964019,0.164479956
,08.12.2006,0.173459397,0.263935153,0.183505919,0.163967944
,09.12.2006,0.173954318,0.26379567,0.183086147,0.163511958
,10.12.2006,0.174236412,0.263918531,0.182809291,0.163079216
,11.12.2006,0.17464823,0.263971679,0.182656198,0.162682101
,12.12.2006,0.174896639,0.264310631,0.182586381,0.162340388
,13.12.2006,0.174278642,0.264134488,0.182554167,0.162019026
,14.12.2006,0.175482273,0.264068038,0.18241194,0.161735348
,15.12.2006,0.176776914,0.265015997,0.182492447,0.161481779
,16.12.2006,0.177410694,0.265839134,0.182774376,0.161253275
,17.12.2006,0.176819724,0.266272935,0.183067308,0.161111798
,18.12.2006,0.175177221,0.265725771,0.183188323,0.160957998
,19.12.2006,0.173470354,0.26454691,0.182881858,0.160824108
,20.12.2006,0.172878544,0.263317855,0.182336862,0.160697725
,21.12.2006,0.172547914,0.262502649,0.181798175,0.160492175
,22.12.2006,0.172259679,0.261953402,0.18130319,0.16025709
,23.12.2006,0.171764907,0.261355337,0.180835718,0.159987613
,24.12.2006,0.1714643,0.260784437,0.180422272,0.159718403
,25.12.2006,0.171177113,0.260332885,0.180043984,0.159439605
,26.12.2006,0.170921405,0.2598061,0.179655558,0.159161087
,27.12.2006,0.170970951,0.259414707,0.179328691,0.158890249
,28.12.2006,0.171114433,0.259204365,0.17903668,0.158622148
,29.12.2006,0.17127364,0.259122222,0.178779393,0.158364139
,30.12.2006,0.171140546,0.259092659,0.178615088,0.1580941
,31.12.2006,0.170587864,0.258806967,0.178464099,0.157858664
,01.01.2007,0.169812974,0.258416494,0.17823114,0.157640583
,02.01.2007,0.166523785,0.257987058,0.177985142,0.157430017
,03.01.2007,0.161834444,0.257486015,0.177715582,0.157178058
,04.01.2007,0.16307479,0.257201354,0.177425131,0.156960528
,05.01.2007,0.167400729,0.25715884,0.177185055,0.156755393
,06.01.2007,0.170270395,0.257243871,0.177076962,0.156518709
,07.01.2007,0.170366571,0.257391096,0.177034792,0.156323666
,08.01.2007,0.168340969,0.257289679,0.176987349,0.156133636
,09.01.2007,0.166769387,0.257024771,0.176871431,0.155980255
,10.01.2007,0.165726488,0.25683846,0.176776622,0.155788038
,11.01.2007,0.165367293,0.256678367,0.176602873,0.155629998
,12.01.2007,0.159012206,0.256616313,0.176516027,0.155452614
,13.01.2007,0.136660352,0.256156049,0.176352963,0.155289917
,14.01.2007,0.11901483,0.255334667,0.176032332,0.155170998
,15.01.2007,0.108674511,0.254479074,0.175664827,0.154964837
,16.01.2007,0.100563233,0.253472798,0.175221813,0.154741875
,17.01.2007,0.096651756,0.252310441,0.174674854,0.15448765
,18.01.2007,0.095856146,0.249297817,0.174076705,0.15423851
,19.01.2007,0.094027185,0.240418656,0.173643897,0.153929228
,20.01.2007,0.092705106,0.230013808,0.173193517,0.153613076
,21.01.2007,0.094771656,0.223378569,0.172606168,0.153311771
,22.01.2007,0.094289332,0.22154177,0.172307757,0.153001195
,23.01.2007,0.093406868,0.21877601,0.17196045,0.152688592
,24.01.2007,0.095709285,0.217171631,0.171592849,0.152385958
,25.01.2007,0.099215406,0.217719275,0.171326483,0.152090874
,26.01.2007,0.103372883,0.219387673,0.171282541,0.151822485
,27.01.2007,0.107203104,0.221823617,0.171432486,0.151609413
,28.01.2007,0.102249485,0.224196088,0.171833514,0.151394122
,29.01.2007,0.100237344,0.223717252,0.171887899,0.15126982
,30.01.2007,0.099885684,0.222698236,0.171859408,0.151150354
,31.01.2007,0.097657438,0.22137121,0.171714444,0.151009456
,01.02.2007,0.09414578,0.219444546,0.171654934,0.150844775
,02.02.2007,0.085992734,0.214843451,0.171504989,0.150704048
,03.02.2007,0.084465806,0.207620206,0.170944323,0.150520514
,04.02.2007,0.086988021,0.204409569,0.17027913,0.15031091
,05.02.2007,0.089914483,0.204452262,0.169795331,0.150075326
,06.02.2007,0.095585678,0.205701564,0.169525481,0.149818562
,07.02.2007,0.101381582,0.208256452,0.169653942,0.149581047
,08.02.2007,0.1059657,0.211155363,0.169954759,0.149403066
,09.02.2007,0.109544965,0.214169061,0.170325393,0.149284478
,10.02.2007,0.112038638,0.217252485,0.17064237,0.149215726
,11.02.2007,0.114778798,0.220266903,0.17091323,0.149182541
,12.02.2007,0.119213715,0.223507745,0.171140444,0.1491778
,13.02.2007,0.12368854,0.227168611,0.171362673,0.149213356
,14.02.2007,0.12061394,0.23096873,0.171608349,0.149220468
,15.02.2007,0.114178839,0.234130936,0.171846459,0.14922521
,16.02.2007,0.110703451,0.235223606,0.172012227,0.149215726
,17.02.2007,0.112305983,0.235304245,0.172100331,0.149222837
,18.02.2007,0.114168775,0.235900334,0.172141794,0.149210985
,19.02.2007,0.117653171,0.237406983,0.172214375,0.149218096
,20.02.2007,0.122713221,0.239828233,0.172245488,0.149201504
,21.02.2007,0.128851234,0.242898838,0.172354415,0.149206244
,22.02.2007,0.139745853,0.246154862,0.1724063,0.149218097
,23.02.2007,0.152704551,0.249157265,0.172507493,0.149208615
,24.02.2007,-9999,0.251354495,0.172626893,0.149218097
,25.02.2007,0.164199215,0.252423491,0.172743751,0.149237062
,26.02.2007,0.163250823,0.25285385,0.172881446,0.149237062
,27.02.2007,0.164236026,0.253161525,0.173016602,0.149244172
,28.02.2007,0.166422665,0.253443506,0.173167438,0.14926788
,01.03.2007,0.166099446,0.253702947,0.173341771,0.149303449
,02.03.2007,0.165902118,0.253943068,0.17350839,0.149317678
,03.03.2007,0.165894425,0.254105398,0.17366989,0.149350878
,04.03.2007,0.166058415,0.254258038,0.173802816,0.149357995
,05.03.2007,0.166785579,0.25442374,0.173946229,0.149400686
,06.03.2007,0.168861732,0.254895221,0.174105372,0.149422036
,07.03.2007,0.172808643,0.256786745,0.174515426,0.149460001
,08.03.2007,0.17526243,0.259665175,0.17555751,0.149528822
,09.03.2007,0.176121652,0.261586708,0.17684795,0.149657026
,10.03.2007,0.178073412,0.263474084,0.178067328,0.149889858
,11.03.2007,0.178885368,0.26535248,0.179331592,0.150175243
,12.03.2007,0.180870921,0.26706858,0.18056376,0.150506228
,13.03.2007,0.184006647,0.269584594,0.181870807,0.150902069
,14.03.2007,0.186697273,0.27257812,0.183565578,0.151353504
,15.03.2007,0.186173428,0.274838042,0.185337298,0.151884802
,16.03.2007,0.183834431,0.275025168,0.186680701,0.152448405
,17.03.2007,0.18614879,0.275157963,0.187345077,0.153010854
,18.03.2007,0.189204054,0.277434978,0.188262559,0.153560042
,19.03.2007,0.191062034,0.279863756,0.189673798,0.15408869
,20.03.2007,0.191567731,0.28174174,0.191151891,0.154671675
,21.03.2007,0.192813523,0.283298325,0.192470557,0.155255981
,22.03.2007,0.192417059,0.28448797,0.193744567,0.155848901
,23.03.2007,0.193514917,0.285451108,0.194755658,0.156452917
,24.03.2007,0.192085194,0.28634281,0.195775494,0.157046098
,25.03.2007,0.190219367,0.285113791,0.196296333,0.157601432
,26.03.2007,0.192588245,0.285451071,0.196400081,0.15810885
,27.03.2007,0.193539942,0.28668471,0.196961374,0.15855579
,28.03.2007,0.19370498,0.287145409,0.197630463,0.158981342
,29.03.2007,0.19168595,0.287781584,0.198162825,0.159407554
,30.03.2007,0.185970197,0.284875097,0.198227683,0.159797432
,31.03.2007,0.184741528,0.281762935,0.197118792,0.160143334
,01.04.2007,0.186704552,0.280496666,0.195991025,0.160326353
,02.04.2007,0.191531096,0.281938936,0.195585155,0.160388213
,03.04.2007,0.1942353,0.284749002,0.19627127,0.160435235
,04.04.2007,0.193238832,0.286189426,0.197321116,0.160529306
,05.04.2007,0.193621803,0.286461359,0.197988087,0.160729944
,06.04.2007,0.192078145,0.286775396,0.198441973,0.16096048
,07.04.2007,0.186886505,0.284541105,0.198450443,0.161198663
,08.04.2007,-9999,-9999,-9999,-9999
,09.04.2007,-9999,-9999,-9999,-9999
,10.04.2007,0.190423755,0.279753829,0.194959246,0.161432079
,11.04.2007,0.189389722,0.280879109,0.195260881,0.161302929
,12.04.2007,0.189236374,0.280958402,0.195400603,0.161206106
,13.04.2007,0.18882617,0.280458796,0.195381039,0.161181284
,14.04.2007,0.189666272,0.280152385,0.195185435,0.161158945
,15.04.2007,0.194133822,0.281548644,0.195241343,0.161156463
,16.04.2007,0.197935954,0.284561611,0.196105998,0.161158945
,17.04.2007,0.199215097,0.286859332,0.19744775,0.161238375
,18.04.2007,0.201028831,0.288912568,0.198690521,0.161414697
,19.04.2007,0.203194575,0.290995821,0.199977591,0.161690591
,20.04.2007,0.203709165,0.29270591,0.201295221,0.16206883
,21.04.2007,0.20586375,0.294397652,0.202426683,0.162465058
,22.04.2007,0.206801363,0.295973919,0.203665025,0.16289682
,23.04.2007,0.208251231,0.297676754,0.204804415,0.163371811
,24.04.2007,-9999,-9999,-9999,-9999
,25.04.2007,-9999,-9999,-9999,-9999
,26.04.2007,0.20200533,0.293788135,0.205166678,0.164718687
,27.04.2007,0.237879688,0.294358529,0.204835859,0.164972745
,28.04.2007,-9999,0.29711733,0.205333731,0.165156511
,29.04.2007,-9999,0.301064775,0.206747684,0.165360581
,30.04.2007,-9999,0.305375951,0.20878041,0.165670746
,01.05.2007,-9999,0.308507816,0.210985543,0.16615054
,02.05.2007,0.220387338,0.310340672,0.21280125,0.166737519
,03.05.2007,0.220724858,0.311541866,0.214150694,0.167391711
,04.05.2007,0.218787132,0.312308742,0.215241662,0.16806523
,05.05.2007,0.215869767,0.311065663,0.215736406,0.168697009
,06.05.2007,-9999,-9999,-9999,-9999
,07.05.2007,0.212659317,0.307040701,0.21454641,0.169706149
,08.05.2007,0.213447834,0.306303275,0.213870219,0.169967312
,09.05.2007,0.217243073,0.307830254,0.213666713,0.170126183
,10.05.2007,0.2199997,0.310641221,0.214389882,0.170262075
,11.05.2007,0.222108439,0.314203826,0.215718941,0.170451903
,12.05.2007,0.23470913,0.317705046,0.217502513,0.17076773
,13.05.2007,0.220818815,0.320192125,0.21933648,0.171199652
,14.05.2007,0.219508401,0.322384207,0.220924035,0.171753365
,15.05.2007,-9999,0.323192975,0.222309906,0.172370114
,16.05.2007,-9999,0.322137245,0.222877744,0.172990767
,17.05.2007,0.210119194,0.322623595,0.223134848,0.173568643
,18.05.2007,0.205204255,0.323162918,0.223761662,0.174059315
,19.05.2007,0.200606665,0.323837879,0.224386477,0.174519578
,20.05.2007,0.193964513,0.32416443,0.225146116,0.174967544
,21.05.2007,0.188774521,0.324408475,0.22583416,0.175426633
,22.05.2007,0.183919801,0.324074484,0.226544796,0.175891671
,23.05.2007,-9999,-9999,-9999,-9999
,24.05.2007,0.173225254,0.318046452,0.225831115,0.176724273
,25.05.2007,-9999,0.316604006,0.225182571,0.176986583
,26.05.2007,-9999,0.316459568,0.225194754,0.177157213
,27.05.2007,-9999,0.316134118,0.225748826,0.177293785
,28.05.2007,-9999,0.316163563,0.226544876,0.177498768
,29.05.2007,-9999,-9999,-9999,-9999
,30.05.2007,-9999,-9999,-9999,-9999
,31.05.2007,0.14704261,0.309874373,0.228089673,0.178504681
,01.06.2007,0.146113714,0.306780093,0.227336319,0.178792318
,02.06.2007,-9999,-9999,-9999,-9999
,03.06.2007,-9999,-9999,-9999,-9999
,04.06.2007,-9999,-9999,-9999,-9999
,05.06.2007,-9999,-9999,-9999,-9999
,06.06.2007,-9999,-9999,-9999,-9999
,07.06.2007,-9999,-9999,-9999,-9999
,08.06.2007,-9999,-9999,-9999,-9999
,09.06.2007,-9999,-9999,-9999,-9999
,10.06.2007,-9999,-9999,-9999,-9999
,11.06.2007,-9999,-9999,-9999,-9999
,12.06.2007,-9999,-9999,-9999,-9999
,13.06.2007,-9999,-9999,-9999,-9999
,14.06.2007,-9999,-9999,-9999,-9999
,15.06.2007,-9999,-9999,-9999,-9999
,16.06.2007,-9999,-9999,-9999,-9999
,17.06.2007,-9999,-9999,-9999,-9999
,18.06.2007,-9999,-9999,-9999,-9999
,19.06.2007,-9999,-9999,-9999,-9999
,20.06.2007,-9999,-9999,-9999,-9999
,21.06.2007,-9999,-9999,-9999,-9999
,22.06.2007,-9999,-9999,-9999,-9999
,23.06.2007,-9999,-9999,-9999,-9999
,24.06.2007,-9999,-9999,-9999,-9999
,25.06.2007,-9999,-9999,-9999,-9999
,26.06.2007,-9999,-9999,-9999,-9999
,27.06.2007,-9999,-9999,-9999,-9999
,28.06.2007,-9999,-9999,-9999,-9999
,29.06.2007,-9999,-9999,-9999,-9999
,30.06.2007,-9999,-9999,-9999,-9999
,01.07.2007,-9999,-9999,-9999,-9999
,02.07.2007,-9999,-9999,-9999,-9999
,03.07.2007,-9999,-9999,-9999,-9999
,04.07.2007,-9999,-9999,-9999,-9999
,05.07.2007,-9999,-9999,-9999,-9999
,06.07.2007,-9999,-9999,-9999,-9999
,07.07.2007,-9999,-9999,-9999,-9999
,08.07.2007,-9999,-9999,-9999,-9999
,09.07.2007,-9999,-9999,-9999,-9999
,10.07.2007,-9999,-9999,-9999,-9999
,11.07.2007,-9999,-9999,-9999,-9999
,12.07.2007,-9999,-9999,-9999,-9999
,13.07.2007,-9999,0.269968739,0.240215928,0.196043095
,14.07.2007,-9999,0.267858634,0.23892816,0.196364003
,15.07.2007,-9999,0.267690897,0.237961764,0.196545515
,16.07.2007,-9999,0.269019425,0.237700893,0.196646103
,17.07.2007,-9999,0.270746086,0.23806866,0.196743915
,18.07.2007,-9999,0.272218719,0.238707535,0.196917268
,19.07.2007,-9999,0.273590939,0.239464151,0.197183061
,20.07.2007,-9999,0.274300615,0.240158936,0.197505092
,21.07.2007,-9999,0.274977447,0.24070931,0.197903161
,22.07.2007,-9999,0.276044043,0.241282643,0.198287668
,23.07.2007,-9999,0.277376465,0.24203779,0.198672614
,24.07.2007,0.122058004,0.27841417,0.242854733,0.199091794
,25.07.2007,0.122049429,0.278952779,0.243545806,0.199581969
,26.07.2007,0.121284998,0.278994011,0.244024182,0.200061566
,27.07.2007,0.120935558,0.278476026,0.244151836,0.200522053
,28.07.2007,0.167966878,0.276126804,0.243711634,0.200923718
,29.07.2007,0.206804332,0.274032449,0.24260667,0.201240873
,30.07.2007,0.231030698,0.273282256,-9999,0.201422237
,31.07.2007,-9999,0.272675663,0.241076648,0.201481763
,01.08.2007,-9999,0.27260108,0.240639656,0.201504447
,02.08.2007,-9999,0.272320232,0.240433993,0.201510118
,03.08.2007,-9999,0.271694596,0.240098857,0.201501611
,04.08.2007,-9999,0.271444571,0.239836603,0.201532805
,05.08.2007,-9999,0.270577525,0.239565088,0.201558325
,06.08.2007,-9999,0.270031609,0.239101375,0.201589516
,07.08.2007,-9999,0.269432787,0.238783086,0.20158668
,08.08.2007,-9999,0.26857614,0.238354902,0.201561162
,09.08.2007,-9999,0.268284154,0.237939728,0.201538476
,10.08.2007,-9999,0.268962202,0.237842288,0.201512954
,11.08.2007,-9999,0.270004679,0.238103236,0.201510118
,12.08.2007,-9999,0.270803288,0.238509123,0.201546983
,13.08.2007,-9999,0.271681048,0.238956393,0.201626382
,14.08.2007,0.172206881,0.271542612,0.239318962,0.201785258
,15.08.2007,0.167725428,0.270843846,0.239246414,0.201955557
,16.08.2007,0.16284477,0.269412835,0.238839825,0.202094695
,17.08.2007,0.158798414,0.268787515,0.238178725,0.202174223
,18.08.2007,-9999,0.268804307,0.237795151,0.202177064
,19.08.2007,0.147460389,0.268992389,0.237581529,0.202160021
,20.08.2007,-9999,0.26903606,0.237443352,0.202111733
,21.08.2007,-9999,0.269432676,0.237336623,0.202091854
,22.08.2007,-9999,0.270061905,0.237386843,0.202071973
,23.08.2007,-9999,0.270516729,0.2374465,0.202089012
,24.08.2007,-9999,0.269265013,0.237283277,0.202106053
,25.08.2007,-9999,0.267761395,0.23667808,0.202134456
,26.08.2007,-9999,0.267325944,0.236073725,0.202106052
,27.08.2007,-9999,0.267376142,0.235726565,0.20202938
,28.08.2007,-9999,0.267479921,0.235545294,0.201918652
,29.08.2007,0.130885028,0.267295843,0.235320382,0.201799447
,30.08.2007,0.131209297,0.267078345,0.235045673,0.201717153
,31.08.2007,0.1323278,0.267453152,0.234874073,0.201623547
