@T,A3,,,,
,21.03.2007,0.386402578,0.293397664,0.282369665,0.31030019
,22.03.2007,0.385664544,0.293167887,0.282294089,0.310303749
,23.03.2007,0.385803171,0.292892285,0.282094898,0.310271713
,24.03.2007,0.390542952,0.293033752,0.281940415,0.310204081
,25.03.2007,0.40048367,0.299415915,0.283023464,0.31013645
,26.03.2007,0.399878835,0.304320428,0.28638332,0.31055308
,27.03.2007,0.398372279,0.30510874,0.289280776,0.31195835
,28.03.2007,0.397264819,0.30470711,0.290547345,0.313557065
,29.03.2007,0.394216638,0.304114504,0.290945858,0.314794242
,30.03.2007,0.393089168,0.301861466,0.290694145,0.315566683
,31.03.2007,0.393511715,0.301616722,0.290274798,0.315692535
,01.04.2007,0.392946228,0.30089823,0.290019908,0.315634997
,02.04.2007,0.394267428,0.300851504,0.28973025,0.315498358
,03.04.2007,0.394283336,0.301171097,0.289667453,0.315444426
,04.04.2007,0.392865862,0.300740355,0.289590723,0.315516333
,05.04.2007,0.392260039,0.299915529,0.289207236,0.315523525
,06.04.2007,0.390212091,0.299099374,0.288709185,0.315440832
,07.04.2007,0.386232363,0.296975835,0.28783619,0.315264723
,08.04.2007,0.383651675,0.294403523,0.286351229,0.31479419
,09.04.2007,0.384584091,0.292641542,0.284729158,0.313965472
,10.04.2007,0.386573353,0.293022972,0.283532385,0.313105795
,11.04.2007,0.385006212,0.29284987,0.283029788,0.312461939
,12.04.2007,0.384395917,0.292486165,0.282383446,0.312022445
,13.04.2007,0.38387725,0.291837089,0.281748256,0.311629715
,14.04.2007,0.383827571,0.291224088,0.281127625,0.311112482
,15.04.2007,0.386154065,0.291562208,0.280610466,0.310574389
,16.04.2007,0.387929704,0.292793388,0.280555703,0.310172053
,17.04.2007,0.388499798,0.293507321,0.28083985,0.310001244
,18.04.2007,0.389221689,0.294197548,0.281059077,0.309976339
,19.04.2007,0.390231456,0.294927787,0.281412108,0.310065287
,20.04.2007,0.390204353,0.295385593,0.281799702,0.310196963
,21.04.2007,0.391074807,0.295922034,0.282088042,0.310389194
,22.04.2007,0.391227255,0.29623492,0.282397156,0.310602866
,23.04.2007,0.391783076,0.296786537,0.282637737,0.310809499
,24.04.2007,0.390167348,0.29655876,0.282899053,0.311037593
,25.04.2007,0.39408421,0.29720739,0.282881852,0.311158812
,26.04.2007,0.395591753,0.300023232,0.283504948,0.311005507
,27.04.2007,0.397072744,0.301775033,0.284912135,0.311066115
,28.04.2007,0.399110718,0.303511357,0.28647257,0.311519105
,29.04.2007,0.401000005,0.305079924,0.28820484,0.312283293
,30.04.2007,0.401978271,0.306602378,0.289810703,0.313331366
,01.05.2007,0.401620355,0.30746707,0.291096378,0.314471212
,02.05.2007,0.401088071,0.307819917,0.291884087,0.315505614
,03.05.2007,0.40087308,0.307896354,0.292206589,0.316336757
,04.05.2007,0.398696576,0.307543604,0.292532779,0.317003332
,05.05.2007,0.396147147,0.305833528,0.292385437,0.317465022
,06.05.2007,0.394142649,0.303645009,0.291775534,0.31759856
,07.05.2007,0.393813011,0.302476745,0.290886453,0.317392853
,08.05.2007,0.39435002,0.302066276,0.289943168,0.317053803
,09.05.2007,0.396899148,0.30273963,0.289416363,0.316653713
,10.05.2007,0.399135065,0.303807305,0.289597709,0.316441155
,11.05.2007,0.401097763,0.305271753,0.29026089,0.316480781
,12.05.2007,0.402214313,0.306675002,0.291145328,0.316819482
,13.05.2007,0.402507855,0.307488913,0.292066373,0.317353188
,14.05.2007,0.402975227,0.308322366,0.29279955,0.317948816
,15.05.2007,0.400560332,0.308169461,0.293424822,0.318548725
,16.05.2007,0.399710278,0.307078215,0.293386148,0.31899004
,17.05.2007,0.400921774,0.307103535,0.293213951,0.31916015
,18.05.2007,-9999,-9999,-9999,-9999
,19.05.2007,-9999,-9999,-9999,-9999
,20.05.2007,-9999,-9999,-9999,-9999
,21.05.2007,-9999,-9999,-9999,-9999
,22.05.2007,0.399660594,0.307732707,0.294307924,0.320051422
,23.05.2007,0.395957868,0.305840953,0.29386095,0.32018922
,24.05.2007,0.395841713,0.304128898,0.292961074,0.32000792
,25.05.2007,0.397614238,0.303507645,0.292315287,0.319583876
,26.05.2007,0.399433735,0.304219063,0.292118904,0.319210839
,27.05.2007,0.400606886,0.304938656,0.292318793,0.319018985
,28.05.2007,-9999,-9999,-9999,-9999
,29.05.2007,-9999,-9999,-9999,-9999
,30.05.2007,-9999,-9999,-9999,-9999
,31.05.2007,0.401828131,0.307139902,0.293642818,0.319725172
,01.06.2007,0.401457591,0.307074468,0.293372088,0.319500543
,02.06.2007,0.40182159,0.306892818,0.293266653,0.319272378
,03.06.2007,-9999,-9999,-9999,-9999
,04.06.2007,-9999,-9999,-9999,-9999
,05.06.2007,-9999,-9999,-9999,-9999
,06.06.2007,-9999,-9999,-9999,-9999
,07.06.2007,0.40026421,0.307881922,0.294441754,0.319732422
,08.06.2007,0.39847601,0.30625054,0.294103753,0.319830274
,09.06.2007,0.401423958,0.306163234,0.293547868,0.319663574
,10.06.2007,-9999,-9999,-9999,-9999
,11.06.2007,-9999,-9999,-9999,-9999
,12.06.2007,-9999,-9999,-9999,-9999
,13.06.2007,0.401925591,0.3093216,0.296061197,-9999
,14.06.2007,0.40248506,-9999,0.29579623,0.320922377
,15.06.2007,-9999,-9999,-9999,-9999
,16.06.2007,-9999,-9999,-9999,-9999
,17.06.2007,-9999,-9999,-9999,-9999
,18.06.2007,-9999,-9999,-9999,-9999
,19.06.2007,-9999,-9999,-9999,-9999
,20.06.2007,-9999,-9999,-9999,-9999
,21.06.2007,-9999,-9999,-9999,-9999
,22.06.2007,-9999,-9999,-9999,-9999
,23.06.2007,-9999,-9999,-9999,-9999
,24.06.2007,-9999,-9999,-9999,-9999
,25.06.2007,-9999,-9999,-9999,-9999
,26.06.2007,-9999,-9999,-9999,-9999
,27.06.2007,-9999,-9999,-9999,-9999
,28.06.2007,-9999,-9999,-9999,-9999
,29.06.2007,-9999,-9999,-9999,-9999
,30.06.2007,-9999,-9999,-9999,-9999
,01.07.2007,-9999,-9999,-9999,-9999
,02.07.2007,-9999,-9999,-9999,-9999
,03.07.2007,-9999,-9999,-9999,-9999
,04.07.2007,-9999,-9999,-9999,-9999
,05.07.2007,-9999,-9999,-9999,-9999
,06.07.2007,-9999,-9999,-9999,-9999
,07.07.2007,-9999,-9999,-9999,-9999
,08.07.2007,-9999,-9999,-9999,-9999
,09.07.2007,-9999,-9999,-9999,-9999
,10.07.2007,-9999,-9999,-9999,-9999
,11.07.2007,-9999,-9999,-9999,-9999
,12.07.2007,-9999,-9999,-9999,-9999
,13.07.2007,0.415656642,0.31571085,0.302921513,0.327055057
,14.07.2007,0.414819275,0.317123652,0.303089931,0.326735585
,15.07.2007,0.414898185,0.317664731,0.303631404,0.32643098
,16.07.2007,0.416013909,0.318551692,0.304446462,0.32639429
,17.07.2007,0.416865086,0.319507051,0.305457193,0.326629147
,18.07.2007,0.4173557,0.320221884,0.306484329,0.327121203
,19.07.2007,0.417563466,0.320803407,0.307412289,0.327808605
,20.07.2007,0.417097777,0.320892934,0.308139203,0.328474763
,21.07.2007,0.417127054,0.320896663,0.308624402,0.329053241
,22.07.2007,0.417646942,0.321030976,0.309041169,0.329554831
,23.07.2007,0.418233659,0.321822741,0.309563511,0.329968285
,24.07.2007,-9999,-9999,-9999,-9999
,25.07.2007,-9999,-9999,-9999,-9999
,26.07.2007,-9999,-9999,-9999,-9999
,27.07.2007,-9999,-9999,-9999,-9999
,28.07.2007,-9999,-9999,-9999,-9999
,29.07.2007,-9999,-9999,-9999,-9999
,30.07.2007,-9999,-9999,-9999,-9999
,31.07.2007,0.428227258,0.354379906,0.348323276,0.361190135
,01.08.2007,0.427020139,0.351453925,0.345964442,0.35967216
,02.08.2007,0.424507718,0.348731314,0.344009491,0.358316978
,03.08.2007,0.426329238,0.349025435,0.343325852,0.35725122
,04.08.2007,0.425718738,0.349213332,0.344515714,0.357444815
,05.08.2007,0.423987033,0.346809463,0.343429958,0.357189283
,06.08.2007,0.423592218,0.345197871,0.341918439,0.356284116
,07.08.2007,0.421677584,0.343525009,0.340798946,0.355384139
,08.08.2007,0.419033513,0.341005517,0.339321391,0.354443153
,09.08.2007,-9999,-9999,-9999,-9999
,10.08.2007,-9999,-9999,-9999,-9999
,11.08.2007,-9999,-9999,-9999,-9999
,12.08.2007,-9999,-9999,-9999,-9999
,13.08.2007,-9999,-9999,-9999,-9999
,14.08.2007,0.416665547,0.334616461,0.336037928,0.349076427
,15.08.2007,0.415532264,0.3335313,0.337871796,0.348439075
,16.08.2007,0.413796613,0.331747827,0.341033488,0.347764306
,17.08.2007,0.414632579,0.330823705,0.342045556,0.346941912
,18.08.2007,-9999,-9999,-9999,-9999
,19.08.2007,-9999,-9999,-9999,-9999
,20.08.2007,-9999,-9999,-9999,-9999
,21.08.2007,-9999,-9999,-9999,-9999
,22.08.2007,-9999,-9999,-9999,-9999
,23.08.2007,-9999,-9999,-9999,-9999
,24.08.2007,0.409243598,0.326695269,0.345212408,0.343134477
,25.08.2007,0.408635903,0.324858038,0.344627889,0.34252252
,26.08.2007,0.409280864,0.324200692,0.344902668,0.341684904
,27.08.2007,-9999,-9999,-9999,-9999
,28.08.2007,-9999,-9999,-9999,-9999
,29.08.2007,-9999,-9999,-9999,-9999
,30.08.2007,-9999,-9999,-9999,-9999
,31.08.2007,-9999,-9999,-9999,-9999
,01.09.2007,-9999,-9999,-9999,-9999
,02.09.2007,-9999,-9999,-9999,-9999
,03.09.2007,-9999,-9999,-9999,-9999
,04.09.2007,-9999,-9999,-9999,-9999
,05.09.2007,-9999,-9999,-9999,-9999
,06.09.2007,0.405860754,0.320732685,0.346146483,0.337331784
,07.09.2007,0.404210324,0.319403089,0.345824605,0.33705872
,08.09.2007,0.403235825,0.318117448,0.345297615,0.336595195
,09.09.2007,0.400934286,0.316798068,0.344705283,0.335997651
,10.09.2007,-9999,-9999,-9999,-9999
,11.09.2007,-9999,-9999,-9999,-9999
,12.09.2007,-9999,-9999,-9999,-9999
,13.09.2007,-9999,-9999,-9999,-9999
,14.09.2007,-9999,-9999,-9999,-9999
,15.09.2007,0.397063476,0.310099423,0.341956881,0.330855234
,16.09.2007,0.398598646,0.309942158,0.341421821,0.33011232
,17.09.2007,0.398000058,0.309927565,0.341156411,0.329492113
,18.09.2007,-9999,-9999,-9999,-9999
,19.09.2007,-9999,-9999,-9999,-9999
,20.09.2007,-9999,-9999,-9999,-9999
,21.09.2007,-9999,-9999,-9999,-9999
,22.09.2007,-9999,-9999,-9999,-9999
,23.09.2007,-9999,-9999,-9999,-9999
,24.09.2007,0.394605117,0.307129229,0.339026121,0.326364947
,25.09.2007,0.393721481,0.305177731,0.33794688,0.325924913
,26.09.2007,0.394738213,0.305065308,0.336522243,0.325064227
,27.09.2007,0.395172991,0.30557592,0.33580552,0.323945486
,28.09.2007,-9999,-9999,-9999,-9999
,29.09.2007,-9999,-9999,-9999,-9999
,30.09.2007,-9999,-9999,-9999,-9999
,01.10.2007,-9999,-9999,-9999,-9999
,02.10.2007,-9999,-9999,-9999,-9999
,03.10.2007,-9999,-9999,-9999,-9999
,04.10.2007,-9999,-9999,-9999,-9999
,05.10.2007,0.394211278,0.303987811,0.335637922,0.319830282
,06.10.2007,0.395212854,0.30416482,0.335512254,0.319547633
,07.10.2007,0.394436073,0.304313026,0.335588415,0.319399122
,08.10.2007,-9999,-9999,-9999,-9999
,09.10.2007,-9999,-9999,-9999,-9999
,10.10.2007,-9999,-9999,-9999,-9999
,11.10.2007,-9999,-9999,-9999,-9999
,12.10.2007,-9999,-9999,-9999,-9999
,13.10.2007,0.38985731,0.298648713,0.332031609,0.317223302
,14.10.2007,0.397356442,0.297973684,0.331301798,0.316819486
,15.10.2007,-9999,-9999,-9999,-9999
,16.10.2007,0.400235769,0.304176049,0.33030129,0.315207298
,17.10.2007,0.399064179,0.305565055,0.331574048,0.314381446
,18.10.2007,0.39606679,0.30502205,0.332773755,0.313879384
,19.10.2007,0.393870256,0.30338171,0.333073134,0.313596312
,20.10.2007,0.395213008,0.302566694,0.3328874,0.313402889
,21.10.2007,0.39351737,0.302354334,0.332860874,0.313306205
,22.10.2007,0.38819739,0.299941465,0.332330725,0.313195235
,23.10.2007,0.38743313,0.297396126,0.330995887,0.312773038
,24.10.2007,0.388420397,0.296551617,0.329890279,0.312115341
,25.10.2007,0.38910208,0.296259843,0.329261092,0.31145488
,26.10.2007,0.389356731,0.296266945,0.328911059,0.311034036
,27.10.2007,0.387973531,0.295808368,0.328625159,0.310763175
,28.10.2007,0.385565598,0.29443169,0.328053863,0.310488904
,29.10.2007,0.385565479,0.293288138,0.327104205,0.310086661
,30.10.2007,0.38681229,0.292924016,0.326448246,0.309574503
,31.10.2007,0.386708768,0.29322089,0.32621603,0.309190713
,01.11.2007,0.383474301,0.292179469,0.325856725,0.308988268
,02.11.2007,0.382628261,0.290815919,0.325041648,0.308707831
,03.11.2007,0.379838914,0.289333999,0.324156896,0.308250228
,04.11.2007,0.379029408,0.287688195,0.323031543,0.307647811
,05.11.2007,0.379594605,0.287038333,0.322075695,0.306971788
,06.11.2007,0.37665439,0.285999628,0.321303338,0.306370818
,07.11.2007,0.375052285,0.28413982,0.32025433,0.305742375
,08.11.2007,0.375469807,0.283120615,0.319052075,0.305033624
,09.11.2007,0.375477556,0.282694957,0.318199135,0.304336396
,10.11.2007,0.375598422,0.282324973,0.3177234,0.303801783
,11.11.2007,0.375625853,0.282134928,0.31741018,0.303352035
,12.11.2007,0.375516414,0.282079643,0.317200274,0.303025502
,13.11.2007,0.373765613,0.281316951,0.316788038,0.302741283
,14.11.2007,0.373606014,0.280555258,0.316203334,0.302422169
,15.11.2007,0.369679,0.279012323,0.31555326,0.302019172
,16.11.2007,0.369608947,0.277032361,0.314291995,0.30141707
,17.11.2007,0.370452563,0.276513071,0.313271259,0.300665393
,18.11.2007,0.370871106,0.276284398,0.312504275,0.299995066
,19.11.2007,0.370894335,0.276267333,0.312256221,0.29943714
,20.11.2007,0.369404109,0.27592297,0.311953517,0.299137497
,21.11.2007,0.367149381,0.274625868,0.311538078,0.298806743
,22.11.2007,0.364945825,0.273061386,0.310522712,0.298326635
,23.11.2007,0.36306717,0.271154418,0.30924464,0.297721981
,24.11.2007,0.361458204,0.269544406,0.307846657,0.296903
,25.11.2007,0.360062436,0.267889893,0.306599939,0.295995381
,26.11.2007,0.359442028,0.266638728,0.305310084,0.295041045
,27.11.2007,0.358579034,0.265547721,0.304155711,0.294098879
,28.11.2007,0.358351022,0.264595639,0.303326773,0.293130958
,29.11.2007,0.357436626,0.263884645,0.301898358,0.292298908
,30.11.2007,0.356530978,0.262995803,0.30104109,0.291495701
,01.12.2007,0.355373529,0.262112093,0.300309872,0.29071779
,02.12.2007,0.354561622,0.26133899,0.299483468,0.289944543
,03.12.2007,0.353634028,0.260695826,0.299092108,0.289131563
,04.12.2007,0.354310283,0.260102942,0.298384976,0.288384683
,05.12.2007,0.359180316,0.260874056,0.297891642,0.28766275
,06.12.2007,0.360386309,0.262270835,0.298069015,0.287203579
,07.12.2007,0.36063018,0.263009019,0.298239381,0.287060813
,08.12.2007,0.359746437,0.263108406,0.298342393,0.287050619
,09.12.2007,0.358909564,0.262790385,0.298363627,0.286884132
,10.12.2007,0.358187778,0.262300553,0.298015814,0.286734672
,11.12.2007,0.357842353,0.261798003,0.297420185,0.286463065
,12.12.2007,0.3581308,0.261560158,0.297065883,0.286066111
,13.12.2007,0.358085234,0.261444589,0.296874686,0.285683033
,14.12.2007,0.35796377,0.261292741,0.296591608,0.285310411
,15.12.2007,0.357713379,0.261091465,0.296382906,0.284985465
,16.12.2007,0.357110475,0.260774899,0.296022367,0.284664104
,17.12.2007,0.356708879,0.260343279,0.295718536,0.284322701
,18.12.2007,0.356580114,0.25998446,0.295301987,0.283947772
,19.12.2007,0.356409757,0.259734445,0.294956299,0.283586634
,20.12.2007,0.356322693,0.259474713,0.294713063,0.283208895
,21.12.2007,0.356254571,0.259274275,0.294325542,0.282851688
,22.12.2007,0.356110793,0.259100189,0.294022767,0.282508209
,23.12.2007,0.355668295,0.258831003,0.293783497,0.282262531
,24.12.2007,0.355256335,0.258407859,0.293435415,0.281885865
,25.12.2007,0.354931495,0.258027704,0.29302078,0.281512845
,26.12.2007,0.354803143,0.25775261,0.292522524,0.281160271
,27.12.2007,0.354414424,0.257484273,0.291922889,0.280915298
,28.12.2007,0.354154177,0.257229146,0.292164623,0.280549765
,29.12.2007,0.354350297,0.257033011,0.29208385,0.280238087
,30.12.2007,0.354206955,0.256807563,0.291901596,0.279966823
,31.12.2007,0.354312573,0.256644266,0.291656357,0.279635463
,01.01.2008,0.354154197,0.256536526,0.291110696,0.279374572
,02.01.2008,0.354078768,0.256435343,0.291079063,0.279130515
,03.01.2008,0.354086293,0.256347233,0.290813352,0.278943395
,04.01.2008,0.353969413,0.256268923,0.290331443,0.278742986
,05.01.2008,0.354312583,0.256200412,0.290139118,0.278505951
,06.01.2008,0.354644635,0.256206938,0.289838967,0.278322409
,07.01.2008,0.354580453,0.256197151,0.289566946,0.278158953
,08.01.2008,0.354584217,0.25627545,0.289699408,0.277942217
,09.01.2008,0.354550235,0.256324391,0.28878945,0.277815546
,10.01.2008,0.354723857,0.2563766,0.289448032,0.277645608
,11.01.2008,0.354799355,0.256392917,0.289953788,0.277485718
,12.01.2008,0.35492773,0.256435342,0.289768806,0.277359181
,13.01.2008,0.355059908,0.256451659,0.289779203,-9999
,14.01.2008,0.35554362,0.25647777,0.289779213,0.277066267
,15.01.2008,0.355675838,0.256445132,0.289859416,0.276933197
,16.01.2008,0.355706094,0.256448396,0.289883781,0.276746957
,17.01.2008,0.35555865,0.256422289,0.289758177,0.27661397
,18.01.2008,0.355290325,0.256285238,0.289660495,0.276540838
,19.01.2008,0.355173216,0.256252611,0.289482967,0.276371368
,20.01.2008,0.355022131,0.256154747,0.289496576,0.276241802
,21.01.2008,0.354806902,0.256056917,0.289109866,0.276075767
,22.01.2008,0.354618182,0.255923244,0.289210867,0.275936325
,23.01.2008,0.354184315,0.255802652,0.28918633,0.275843399
,24.01.2008,0.353701811,0.255643002,0.28908179,0.27569408
,25.01.2008,0.352967475,0.255366182,0.288893737,0.275617782
,26.01.2008,0.352403194,0.255089558,0.288674483,0.275501698
,27.01.2008,0.352260315,0.254858623,0.288458944,0.275392276
,28.01.2008,0.352474634,0.254663561,0.288361478,0.275282871
,29.01.2008,0.35288469,0.254517324,0.288100934,0.275193386
,30.01.2008,0.353396663,0.254481583,0.287399293,0.275087354
,31.01.2008,0.3539355,0.254533592,0.287569377,0.274991273
,01.02.2008,0.354116438,0.254761083,0.2872743,0.274954835
,02.02.2008,0.354384234,0.255102588,0.287076359,0.27485217
,03.02.2008,0.354610622,0.255463891,0.286993016,0.274805812
,04.02.2008,0.354671003,0.255734234,0.286836759,0.274838921
,05.02.2008,0.354840886,0.256187421,0.287489547,0.274795878
,06.02.2008,0.354754053,0.256530003,0.287861567,0.274729664
,07.02.2008,0.354459691,0.25671285,0.288048769,0.274809123
,08.02.2008,0.354063649,0.256879431,0.288225892,-9999
,09.02.2008,0.353686715,0.256895765,0.288218975,0.274921711
,10.02.2008,0.353735702,0.256912097,0.289141155,0.274918402
,11.02.2008,0.354120242,0.256859827,0.28900199,0.275024401
,12.02.2008,0.354863616,0.256905569,0.288984758,0.275107233
,13.02.2008,0.37228611,0.257144157,0.2896259,0.275183444
,14.02.2008,0.40438867,0.273229173,0.290320608,0.275173504
,15.02.2008,0.399924055,0.294470713,0.291799955,0.275209956
,16.02.2008,0.406052826,0.304766448,0.301444075,0.275269617
,17.02.2008,0.405186237,0.319742077,0.3238747,0.275797055
,18.02.2008,0.400020935,0.316713107,0.338090057,0.279577279
,19.02.2008,0.400644897,0.317650044,0.341996635,0.290268123
,20.02.2008,0.399272662,0.319196929,0.348752669,0.301743483
,21.02.2008,0.395623075,0.315138633,0.348568394,0.311104463
,22.02.2008,0.394930523,0.314732626,0.348681173,0.315337548
,23.02.2008,0.394809768,0.31456688,0.34886436,0.318332318
,24.02.2008,0.394520174,0.313281836,0.348019338,0.319913699
,25.02.2008,0.393643979,0.31170283,0.346581258,0.320102187
,26.02.2008,0.392099652,0.309895034,0.344856571,0.319529587
,27.02.2008,0.39044286,0.307762043,0.342670052,0.318422316
,28.02.2008,0.390075436,0.30589506,0.340445723,0.317053951
,29.02.2008,0.390431047,0.3049749,0.338754313,0.315811337
,01.03.2008,0.389895983,0.304125181,0.337369727,0.314790648
,02.03.2008,0.390115813,0.303626761,0.3362324,0.313997714
,03.03.2008,0.386263866,0.302091933,0.335261164,0.313370685
,04.03.2008,0.384775952,0.299829812,0.333687773,0.312705107
,05.03.2008,0.383983984,0.298166606,0.332179297,0.311815383
,06.03.2008,0.382845385,0.296768926,0.330814635,0.31093784
,07.03.2008,0.381767784,0.295286374,0.329464592,0.310147178
,08.03.2008,0.382668001,0.294225907,0.328647974,0.309276026
,09.03.2008,0.383798332,0.29414087,0.32765206,0.308502061
,10.03.2008,0.383525637,0.294034665,0.32730311,0.307892223
,11.03.2008,0.383537794,0.293517988,0.32714193,0.307484882
,12.03.2008,0.385275373,0.293631144,0.326631888,0.307141564
,13.03.2008,0.384700929,0.293797476,0.326541912,0.306968221
,14.03.2008,0.383956549,0.293224463,0.326410836,0.306929314
,15.03.2008,0.382948231,0.292401518,0.326160133,0.306862118
,16.03.2008,0.382442846,0.291671454,0.325187349,0.306752503
,17.03.2008,0.380204076,0.290488925,0.324694321,0.306604033
,18.03.2008,0.379614376,0.289046213,0.323787799,0.306293109
,19.03.2008,0.379874023,0.288275611,0.322748777,0.305749431
,20.03.2008,0.381043035,0.288121601,0.322008815,0.305160479
,21.03.2008,0.381098074,0.288387571,0.32154453,0.304660225
,22.03.2008,0.380286857,0.288093687,0.321332985,0.304364514
,23.03.2008,0.379154885,0.287303765,0.321036279,0.304054926
,24.03.2008,0.379312416,0.286563907,0.320306097,0.303703378
,25.03.2008,0.380546882,0.286619663,0.319732312,0.303246683
,26.03.2008,0.380964504,0.286930153,0.319384632,0.30295532
,27.03.2008,0.381756168,0.28746441,0.319480788,0.302909685
,28.03.2008,0.379076328,0.286912909,0.319558465,0.302934252
,29.03.2008,0.378558461,0.285689538,0.319088979,0.302797425
,30.03.2008,0.378856398,0.285337993,0.318468481,0.302604493
,31.03.2008,0.377017666,0.284497128,0.318232289,0.302527341
,01.04.2008,0.375114565,0.283096677,0.317465632,0.302281967
,02.04.2008,0.37495488,0.281561924,0.316240253,0.301676074
,03.04.2008,0.376817964,0.281392706,0.31546884,0.300948443
,04.04.2008,0.375755485,0.281389333,0.314716928,0.300340618
,05.04.2008,0.376755843,0.281196135,0.314061282,0.299785784
,06.04.2008,0.37655628,0.281099626,0.313636802,0.299367451
,07.04.2008,0.375934501,0.280868678,0.31361117,0.299332577
,08.04.2008,0.37475979,0.28013547,0.313267563,0.299266405
,09.04.2008,0.375578853,0.279736464,0.312639214,0.298973832
,10.04.2008,0.374034323,0.279307076,0.312515095,0.29895989
,11.04.2008,0.376799839,0.27836351,0.31190616,0.298792838
,12.04.2008,0.378934873,0.279633553,0.310875337,0.298204992
,13.04.2008,0.380343114,0.281268654,0.310573393,0.297454692
,14.04.2008,0.382502698,0.282944163,0.310868019,0.29661534
,15.04.2008,0.38334408,0.284111798,0.311577973,0.295960813
,16.04.2008,0.383134524,0.284865216,0.312518858,0.29596417
,17.04.2008,0.380153407,0.284452118,0.313271201,0.296473175
,18.04.2008,0.379190754,0.28304479,0.312924142,0.296705348
,19.04.2008,0.379108128,0.282041877,0.312113978,0.296483655
,20.04.2008,0.378025554,0.281237824,0.31120303,0.296002341
,21.04.2008,0.375814403,0.280341982,0.310813477,0.295908798
,22.04.2008,0.372766593,0.278731104,0.310482701,0.296116476
,23.04.2008,0.371120153,0.276667338,0.309280938,0.295884664
,24.04.2008,0.369269682,0.275132972,0.307947742,0.295386607
,25.04.2008,0.364983168,0.273695853,0.306874344,0.295206832
,26.04.2008,0.360616702,0.271438435,0.306019248,0.295196443
,27.04.2008,0.356797377,0.268508015,0.30459805,0.294951265
,28.04.2008,0.35426162,0.265715565,0.3021245,0.294061165
,29.04.2008,0.351117851,0.263182706,0.299594905,0.292770113
,30.04.2008,0.346663683,0.26055948,0.296922412,0.291348767
,01.05.2008,0.34282964,0.259100275,0.295605543,0.290673237
,02.05.2008,0.336823772,0.25693649,0.294843905,0.290532918
,03.05.2008,0.332869195,0.253367677,0.292643488,0.289879805
,04.05.2008,0.331951157,0.250245352,0.289091261,0.288286618
,05.05.2008,0.329365479,0.247935799,0.285326497,0.286063813
,06.05.2008,0.324303784,0.245846103,0.281624898,0.283840931
,07.05.2008,0.320035784,0.24476698,0.279309128,0.282606043
,08.05.2008,0.315532382,0.243907892,0.278221005,0.282282807
,09.05.2008,0.308814637,0.241054026,0.275629396,0.281315663
,10.05.2008,0.30413109,0.238133796,0.272361083,0.279595986
,11.05.2008,0.297078142,0.234608394,0.269100572,0.277640914
,12.05.2008,0.293089945,0.230760093,0.264078742,0.274028476
,13.05.2008,0.288184543,0.229112195,0.261568499,0.271812715
,14.05.2008,0.283149236,0.226780517,0.259713278,0.270057381
,15.05.2008,0.280420037,0.224240064,0.256690108,0.26734912
,16.05.2008,0.277078843,0.221957986,0.253757079,0.264014143
,17.05.2008,0.273374871,0.219193536,0.249541279,0.25958978
,18.05.2008,0.266727867,0.216449038,0.244957837,0.254578428
,19.05.2008,0.259732767,0.213851978,0.241513158,0.249988526
,20.05.2008,0.253686447,0.211814752,0.239250754,0.246640748
,21.05.2008,-9999,-9999,-9999,-9999
,22.05.2008,-9999,-9999,-9999,-9999
,23.05.2008,-9999,-9999,-9999,-9999
,24.05.2008,-9999,-9999,-9999,-9999
,25.05.2008,0.229450404,0.199211206,0.230988251,0.235323415
,26.05.2008,0.226892043,0.198266133,0.230688496,0.234398975
,27.05.2008,0.222808805,0.197302187,0.231508431,0.234757521
,28.05.2008,0.223160905,0.195389669,0.231017486,0.234597867
,29.05.2008,0.22991274,0.19502595,0.230481308,0.233956611
,30.05.2008,0.235292406,0.19579756,0.230179979,0.23331027
,31.05.2008,0.237844486,0.19600329,0.230377772,0.232860038
,01.06.2008,-9999,-9999,-9999,-9999
,02.06.2008,-9999,-9999,-9999,-9999
,03.06.2008,-9999,-9999,-9999,-9999
,04.06.2008,0.22857616,0.196056228,0.230819338,0.231123853
,05.06.2008,0.245047558,0.194965394,0.231401645,0.231590047
,06.06.2008,0.318733371,0.192617968,0.231020769,0.231757523
,07.06.2008,0.330934802,0.192067416,0.229906398,0.231536239
,08.06.2008,0.329707359,0.192281774,0.229499303,0.231192551
,09.06.2008,0.323343915,0.192199334,0.229292924,0.231052173
,10.06.2008,0.315973108,0.192378016,0.210679461,0.230893983
,11.06.2008,0.306757639,0.193184775,0.205827397,0.230771577
,12.06.2008,0.29422234,0.192818575,0.20605227,0.230741757
,13.06.2008,0.282305905,0.192240658,0.20554878,0.230398853
,14.06.2008,0.26965228,0.191985344,0.204810411,0.229615856
,15.06.2008,0.257444733,0.191669604,0.204079206,0.228522621
,16.06.2008,0.249612452,0.191924639,0.20413,0.22708968
,17.06.2008,0.242269585,0.191678158,0.203974666,0.22558596
,18.06.2008,0.235476671,0.191083046,0.203165986,0.223832262
,19.06.2008,0.230112638,0.190393752,0.202604521,0.222326403
,20.06.2008,0.225813582,0.189719321,0.202187469,0.22082341
,21.06.2008,0.221808973,0.188929687,0.201937024,0.2193934
,22.06.2008,0.218324238,0.187965276,0.201734484,0.217789938
,23.06.2008,0.215305883,0.187144553,0.201447831,0.216434558
,24.06.2008,-9999,-9999,-9999,-9999
,25.06.2008,-9999,-9999,-9999,-9999
